Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
Q06103	sce:YPR108W		CPX-2262	AY692769,BK006949,U32445					856223						IPR000717,IPR011990,IPR019585,IPR019734,IPR036390,IPR045135,IPR049549	sce:YPR108W		PF01399,PF10602,PF21154	R-SCE-1236978,R-SCE-5668541,R-SCE-5687128,R-SCE-5689880,R-SCE-6798695,R-SCE-68949,R-SCE-69017,R-SCE-69601,R-SCE-8854050,R-SCE-8948751,R-SCE-8951664,R-SCE-9755511,R-SCE-983168,R-SCE-9907900	NP_015433.1							
Q06104	sce:YPR109W			AY692657,BK006949,U32445					856225							sce:YPR109W				NP_015434.1							
Q06149	sce:YLR266C			BK006945,U17244					850971						IPR001138,IPR007219,IPR036864,IPR052693	sce:YLR266C		PF00172,PF04082		NP_013368.1							
Q06162	sce:YLR315W		CPX-1156,CPX-2533	AY692848,BK006945,U20618					851025						IPR018565	sce:YLR315W		PF09447		NP_013419.1							
Q06169	sce:YLR324W			AY723849,BK006945,U20618					851034						IPR006614,IPR010482,IPR052646	sce:YLR324W		PF06398		NP_013428.1							
Q06201	sce:YLR445W		CPX-1387,CPX-1407	AY558230,BK006945,U22382					851166							sce:YLR445W				NP_013550.4							
Q06208	sce:YLR453C		CPX-2112	AY692860,BK006945,U22382					851174						IPR049044,IPR049045	sce:YLR453C		PF21449,PF21450		NP_013558.3							
Q06236	sce:YLR164W			BK006945,U51921					850861						IPR007992,IPR034804	sce:YLR164W		PF05328		NP_013265.1							
Q06244	sce:YLR165C	4.2.1.70,5.4.99.43		AY557942,BK006945,U51921					850862						IPR006145,IPR006224,IPR020103,IPR050188	sce:YLR165C		PF00849		NP_013266.1							
Q06245	sce:YLR166C		CPX-1890	BK006945,U17246,U51921,Y08789					850863						IPR009976,IPR048625,IPR048627	sce:YLR166C		PF07393,PF20667		NP_013267.1							
Q06315	sce:YLR187W			BK006945,U17246					850884						IPR001849,IPR011993	sce:YLR187W		PF00169,PF25381		NP_013288.1							
Q06325	sce:YDR349C			AY723792,BK006938,U28372					851950						IPR001461,IPR021109,IPR033121	sce:YDR349C		PF00026		NP_010636.1							
Q06333	sce:YDR357C		CPX-1153	AY557723,BK006938,U28372					851959						IPR034455	sce:YDR357C				NP_010644.1							
Q06336	sce:YDR358W			BK006938,U28372					851960						IPR002014,IPR004152,IPR008152,IPR008153,IPR008942,IPR013041,IPR038425,IPR041198,IPR052653	sce:YDR358W		PF00790,PF02883,PF03127,PF18308		NP_010645.1							
Q06338	sce:YDR361C			AY557741,BK006938,U28372					851963						IPR025602	sce:YDR361C		PF13862		NP_010648.3							
Q06350	sce:YDR371W			BK006938,U28373					851977						IPR001223,IPR001579,IPR011583,IPR017853,IPR029070,IPR050314	sce:YDR371W		PF00704	R-SCE-189085,R-SCE-6798695	NP_010659.1							
Q06417	sce:YLR426W			BK006945,U20939					851146						IPR002347,IPR020904,IPR036291	sce:YLR426W		PF00106	R-SCE-193144,R-SCE-2187335,R-SCE-5365859,R-SCE-8964572	NP_013530.1							
Q06436	sce:YLR427W			AY692728,BK006945,U20939					851147						IPR001841,IPR013083,IPR017907,IPR027370,IPR039739	sce:YLR427W		PF13445		NP_013531.3							
Q06451	sce:YPR156C			AY723870,BK006949,U28371					856279						IPR011701,IPR020846,IPR036259	sce:YPR156C		PF07690		NP_015482.1							
Q06489	sce:YPR118W			BK006949,U40828					856234						IPR000649,IPR005251,IPR011559,IPR027363,IPR037171,IPR042529	sce:YPR118W		PF01008	R-SCE-1237112	NP_015443.1							
Q06497	sce:YPR128C			BK006949,U40829					856246						IPR018108,IPR023395,IPR045900	sce:YPR128C		PF00153		NP_015453.1							
Q06511	sce:YPR143W			BK006949,U40829					856264						IPR012459	sce:YPR143W		PF07890		NP_015469.1							
Q06525	sce:YPR152C			AY692740,BK006949,U40829					856275						IPR001202,IPR002713,IPR036020,IPR036517,IPR039726	sce:YPR152C		PF00397,PF01846		NP_015478.1							
Q06538	sce:YLR241W			BK006945,U20865					850942						IPR003864,IPR027815,IPR032880,IPR045122	sce:YLR241W		PF02714,PF13967,PF14703	R-SCE-6798695	NP_013342.1							
Q06567	sce:YLR253W			BK006945,U20865					850955						IPR004147,IPR011009,IPR045307,IPR051130	sce:YLR253W		PF03109		NP_013354.1							
Q06568	sce:YLR254C			AY558212,BK006945,U20865					850956							sce:YLR254C				NP_013355.1							
Q06624	sce:YPR180W		CPX-3238	BK006949,U25842					856310						IPR000594,IPR035985,IPR045886	sce:YPR180W		PF00899	R-SCE-3065676,R-SCE-3065678	NP_015506.1							
Q06632	sce:YDR301W		CPX-1053	BK006938,U28374					851895						IPR004871,IPR015943,IPR018846,IPR050358	sce:YDR301W		PF03178,PF10433	R-SCE-77595	NP_010587.1							
Q06667	sce:YDR315C			AY557740,BK006938,U28374					851910						IPR009286	sce:YDR315C		PF06090		NP_010601.3							
Q06672	sce:YLR435W			BK006945,U21094					851154						IPR019398	sce:YLR435W		PF10273		NP_013539.4							
Q06678	sce:YDR322W		CPX-1602	BK006938,U32517					851921						IPR008914,IPR035810,IPR036610	sce:YDR322W		PF01161		NP_010608.1							
Q06682	sce:YDR330W			BK006938,U32517					851930						IPR001012,IPR006577,IPR009060,IPR029071,IPR036249,IPR050730	sce:YDR330W		PF00789,PF13899,PF14555	R-SCE-8951664,R-SCE-9755511	NP_010617.1							
Q06683	sce:YDR332W			BK006938,U32517					851932						IPR001650,IPR006935,IPR014001,IPR027417,IPR050742	sce:YDR332W		PF00271,PF04851		NP_010619.3							
Q06702	sce:YLR307W			AY557948,BK006945,U17247					851016						IPR002509,IPR011330,IPR050248	sce:YLR307W		PF01522		NP_013410.1							
Q06709	sce:YLR387C			AY692733,BK006945,U19104,U19729					851103						IPR040025,IPR041661	sce:YLR387C		PF12756		NP_013491.1							
Q06815	sce:YPR079W			BK006949,U51033					856194						IPR009011,IPR036607,IPR044865	sce:YPR079W		PF13015	R-SCE-8856825	NP_015404.1							
Q06819	sce:YPR082C		CPX-25,CPX-29	AY558054,BK006949,U51033					856197						IPR004123,IPR036249	sce:YPR082C		PF02966		NP_015407.1							
Q06834	sce:YPR093C			BK006949,U51033					856208						IPR001841,IPR011011,IPR013083,IPR052788	sce:YPR093C		PF13639		NP_015418.2							
Q06835	sce:YPR094W		CPX-1647,CPX-26	AY693180,BK006949,U51033					856209						IPR005345	sce:YPR094W		PF03660		NP_015419.1							
Q06839	sce:YPR097W			BK006949,U51033					856212						IPR001683,IPR024554,IPR024555,IPR036871,IPR047168	sce:YPR097W		PF00787,PF12825,PF12828		NP_015422.2							
Q06891	NA			J01347,M57897,M57898																							
Q06991	sce:YLR414C			AY692558,BK006945,U20162					851132						IPR009571,IPR017974,IPR052413	sce:YLR414C		PF06687		NP_013518.3							
Q07395	sce:YDL063C			BK006938,Z74109,Z74111					851497						IPR011989,IPR016024,IPR052616	sce:YDL063C				NP_010220.1							
Q07527	sce:YDL112W			BK006938,X95644,Z74159,Z74160					851446						IPR001537,IPR025759,IPR029026,IPR029028,IPR044748,IPR045330	sce:YDL112W		PF00588		NP_010171.1							
Q07534	sce:YDL119C			AY692648,BK006938,Z74167					851439						IPR002067,IPR018108,IPR023395,IPR030847	sce:YDL119C		PF00153		NP_010164.1							
Q07541	sce:YDL121C			AY558161,BK006938,Z74169					851436							sce:YDL121C				NP_010162.1							
Q07729	sce:YDL238C	3.5.4.3		BK006938,Z74286					851360						IPR006680,IPR011059,IPR014311,IPR032466,IPR051607	sce:YDL238C		PF01979	R-SCE-74259	NP_010043.1							
Q07799	sce:YLL007C			BK006945,X91488,Z73111,Z73112					850653						IPR001849	sce:YLL007C		PF16457		NP_013094.1							
Q07825	sce:YLL029W			BK006945,Z73134					850630						IPR000587,IPR000994,IPR001131,IPR029149,IPR032416,IPR033740,IPR036005,IPR050422	sce:YLL029W		PF00557,PF01321,PF16188,PF16189	R-SCE-163125	NP_013071.1							
Q07844	sce:YLL034C			BK006945,Z73139					850625						IPR003593,IPR003959,IPR003960,IPR027417,IPR041569,IPR050168	sce:YLL034C		PF00004,PF17862		NP_013066.1							
Q07888	sce:YLL067C			BK006945,Z47973,Z73171,Z73172					850659						IPR001650,IPR011545,IPR014001,IPR021646,IPR027417,IPR050978	sce:YLL067C		PF00270,PF00271,PF11603	R-SCE-5689880	NP_013033.1							
Q07921	sce:YLR010C		CPX-15	AJ296344,AY558198,BK006945,Z73182					850696							sce:YLR010C				NP_013110.1							
Q07949	sce:YLR019W		CPX-1318	AY693081,BK006945,X90564,Z73191					850706						IPR004274,IPR011948,IPR023214,IPR036412,IPR050365	sce:YLR019W		PF03031		NP_013119.1							
Q07951	sce:YLR021W		CPX-8172	AY558201,BK006945,Z73193					850708						IPR018854,IPR053720	sce:YLR021W		PF10448		NP_013121.1							
Q07979	sce:YLR033W		CPX-1888,CPX-1889	BK006945,Z73205					850720						IPR001487,IPR036427,IPR050720	sce:YLR033W		PF00439		NP_013133.1							
Q07980	sce:YLR035C		CPX-1667	BK006945,Z73207					850722						IPR002099,IPR013507,IPR014721,IPR014762,IPR020568,IPR036890,IPR038973	sce:YLR035C		PF01119,PF13589		NP_013135.1							
Q07993	sce:YLR070C	1.1.1.9		BK006945,Z73242					850759						IPR002328,IPR011032,IPR013149,IPR013154,IPR020843,IPR036291,IPR045306	sce:YLR070C		PF00107,PF08240		NP_013171.1							
Q08003	sce:YLR073C			AY558532,BK006945,Z73245					850762							sce:YLR073C				NP_013174.1							
Q08119	sce:YOL017W			BK006948,Z74759					854143							sce:YOL017W				NP_014625.1							
Q08157	sce:YOL019W			BK006948,Z74761					854141						IPR009571,IPR051380	sce:YOL019W		PF06687		NP_014623.1							
Q08176	sce:YOL026C			AY557996,BK006948,Z74768					854131						IPR013262	sce:YOL026C		PF08219		NP_014616.1							
Q08199	sce:YOL031C			AY693101,BK006948,Z74773					854126						IPR011989,IPR031884	sce:YOL031C		PF16782		NP_014611.1							
Q08219	sce:YOL048C			AY245791,BK006948,Z74790					854109						IPR052786	sce:YOL048C				NP_014594.2							
Q08232	sce:YOL073C		CPX-1190	BK006948,Z74815					854081						IPR035952	sce:YOL073C				NP_014568.1							
Q08237	sce:YOL080C			BK006948,Z74822					854075						IPR012337,IPR013520,IPR036397,IPR037431,IPR047021	sce:YOL080C		PF00929		NP_014561.1							
Q08269	sce:YOL130W	7.2.2.14		AY692762,BK006948,U41293,Z74871,Z74872					853990						IPR002523,IPR044089,IPR045861,IPR045863	sce:YOL130W		PF01544		NP_014511.1							
Q08287	sce:YOL144W		CPX-1421	BK006948,Z74886					854021						IPR000504,IPR012677,IPR034138,IPR035979	sce:YOL144W				NP_014497.1							
Q08299	sce:YOL158C			BK006948,Z74900					854007						IPR011701,IPR020846,IPR036259	sce:YOL158C		PF07690		NP_014484.1							
Q08409	sce:YOR011W			BK006948,Z74919,Z74920					854175						IPR003439,IPR003593,IPR010929,IPR013525,IPR017871,IPR027417,IPR034001,IPR034003,IPR043926	sce:YOR011W		PF00005,PF01061,PF06422,PF19055		NP_014654.1							
Q08457	sce:YOR060C			BK006948,Z70678,Z74968					854226						IPR016808,IPR041260,IPR041564	sce:YOR060C		PF18596,PF18636		NP_014703.1							
Q08471	sce:YOR066W			AY692621,BK006948,Z70678,Z74974					854232							sce:YOR066W				NP_014709.1							
Q08485	sce:YOR071C			BK006948,Z70678,Z74979					854237						IPR001248,IPR012681,IPR045225	sce:YOR071C		PF02133		NP_014714.1							
Q08561	sce:YOR189W		CPX-863	BK006948,Z75097					854361							sce:YOR189W				NP_014832.1							
Q08579	sce:YOR192C			BK006948,Z75100					854364						IPR001248,IPR012681,IPR045225	sce:YOR192C		PF02133		NP_014835.3							
Q08580	sce:YOR193W			AY723869,BK006948,Z75101					854368							sce:YOR193W				NP_014836.3							
Q08673	sce:YOR247W			BK006948,Z75155					854421							sce:YOR247W				NP_014890.1							
Q08726	sce:YOR262W			BK006948,Z75170					854436						IPR004130,IPR027417,IPR030231	sce:YOR262W		PF03029		NP_014905.1							
Q08745	sce:YOR293W		CPX-1599	BK006948,Z75201					854468						IPR005326,IPR036388,IPR036390,IPR037447	sce:YOR293W		PF03501	R-SCE-156827,R-SCE-1799339,R-SCE-72649,R-SCE-72689,R-SCE-72695,R-SCE-72702,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_014936.1							
Q08817	sce:YOR353C			BK006948,Z75261					854535						IPR001611,IPR003591,IPR019487,IPR025875,IPR032675,IPR050836	sce:YOR353C		PF10428,PF12799		NP_014998.3							
Q08902	sce:YOR378W			BK006948,Z75286					854560						IPR011701,IPR020846,IPR036259	sce:YOR378W		PF07690		NP_015023.1							
Q08906	sce:YOR382W			BK006948,Z75290					854564						IPR035323	sce:YOR382W		PF17357		NP_015027.1							
Q08907	sce:YOR383C			BK006948,Z75291					854565							sce:YOR383C				NP_015028.3							
Q08908	sce:YOR384W			AY692958,BK006948,Z75292					854566						IPR013112,IPR013121,IPR013130,IPR017927,IPR017938,IPR039261,IPR051410	sce:YOR384W		PF01794,PF08022,PF08030		NP_015029.1							
Q08911	sce:YOR388C	1.17.1.9		BK006948,Z75296					854570						IPR006139,IPR006140,IPR029753,IPR033689,IPR036291	sce:YOR388C		PF00389,PF02826		NP_015033.1							
Q08913	sce:YOR390W			BK006948,Z75298					854572						IPR003691	sce:YOR390W		PF02537		NP_015035.1							
Q08914	sce:YOR391C			BK006948,Z75299					854573						IPR029062,IPR050325	sce:YOR391C				NP_015036.3							
Q08929	sce:YPL189W			BK006949,Z73544,Z73545					855912						IPR004299,IPR051085	sce:YPL189W		PF03062		NP_015135.1							
Q08930	sce:YPL191C			BK006949,Z73547											IPR007518,IPR033979	sce:YPL191C		PF04424									
Q08952	sce:YPL196W			BK006949,Z73552					855905						IPR006571	sce:YPL196W		PF07534		NP_015128.1							
Q08954	sce:YPL199C			BK006949,Z73555					855902						IPR002625,IPR013899,IPR036063,IPR053020	sce:YPL199C		PF01713,PF08590		NP_015125.1							
Q08961	sce:YPL208W			BK006949,Z73564					855893						IPR001214,IPR017119,IPR046341,IPR050600	sce:YPL208W				NP_015116.1							
Q08966	sce:YPL219W		CPX-1691	AY693227,BK006949,Z73575					855882						IPR013922	sce:YPL219W		PF08613		NP_015105.1							
Q08970	sce:YPL224C			BK006949,Z73580					855877						IPR002524,IPR027469,IPR050291	sce:YPL224C		PF01545		NP_015100.2							
Q08977	sce:YPL260W			BK006949,J02802,Z73615,Z73617					855867						IPR018810	sce:YPL260W		PF10303		NP_015063.1							
Q08981	sce:YPL267W			AY558139,BK006949,Z73623					855861							sce:YPL267W				NP_015056.1							
Q08991	sce:YPL279C			BK006949,Z73635					855850						IPR003691	sce:YPL279C		PF02537		NP_015044.1							
Q08995	sce:YPR204W			BK006949,Z73541					856334						IPR001650,IPR011545,IPR027417,IPR051363	sce:YPR204W		PF00270,PF00271	R-SCE-5689880	NP_015530.1							
Q12000	sce:YOR091W			BK006948,X94335,Z74999					854258						IPR000571,IPR032378,IPR036855	sce:YOR091W		PF16543		NP_014734.2							
Q12004	sce:YPR056W		CPX-1659	BK006949,Z49219,Z71255					856169						IPR004600,IPR036465	sce:YPR056W		PF03850	R-SCE-113418,R-SCE-674695,R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648,R-SCE-72086,R-SCE-73772,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042,R-SCE-77075	NP_015381.1							
Q12008	sce:YDL021W			AY692876,BK006938,Z48432,Z74069					851541						IPR001345,IPR005952,IPR013078,IPR029033	sce:YDL021W		PF00300		NP_010263.1							
Q12013	sce:YOR034C			BK006948,X87331,Z74942					854199						IPR001594,IPR002110,IPR036770	sce:YOR034C		PF01529,PF12796		NP_014677.1							
Q12015	sce:YOR223W		CPX-1190	BK006948,X92441,Z75131					854398						IPR019413,IPR025390,IPR045226	sce:YOR223W		PF10302,PF13373		NP_014866.3							
Q12016	sce:YOL129W		CPX-1413	AY692833,BK006948,U41293,Z74871					853991						IPR007919	sce:YOL129W		PF05255		NP_014512.1							
Q12025	sce:YDR056C			AY557649,BK006938,X84162,Z49209,Z74352					851626							sce:YDR056C		PF21203		NP_010341.3							
Q12027	sce:YDL176W			BK006938,Z67750,Z74224					851378							sce:YDL176W				NP_010105.1							
Q12028	sce:YPR029C		CPX-532,CPX-533	BK006949,Z49274,Z71255					856141						IPR002553,IPR008152,IPR011989,IPR013041,IPR016024,IPR017107,IPR050840	sce:YPR029C		PF01602,PF02883	R-SCE-432720	NP_015354.1							
Q12029	sce:YOR271C			BK006948,X89633,Z75179					854445						IPR004686	sce:YOR271C		PF03820		NP_014914.1							
Q12031	sce:YPR006C			BK006949,U31900,Z48951,Z71255					856114						IPR006254,IPR015813,IPR018523,IPR039556,IPR040442	sce:YPR006C		PF00463		NP_015331.1							
Q12034	sce:YDR515W			AY692939,BK006938,U30375,U33057					852127						IPR006630,IPR036388,IPR036390,IPR045180	sce:YDR515W		PF05383		NP_010803.3							
Q12035	sce:YLR051C		CPX-1604	BK006945,X94607,Z73223					850740						IPR014810,IPR039883	sce:YLR051C		PF08698		NP_013152.1							
Q12049	sce:YPR045C			BK006949,Z49219,Z71255,Z73616					856158						IPR000717,IPR005062,IPR045107	sce:YPR045C		PF03399		NP_015370.1							
Q12066	sce:YDL089W			BK006938,X95644,Z74137					851469						IPR018819	sce:YDL089W		PF10332		NP_010194.1							
Q12067	sce:YOR079C			AY558037,BK006948,U46033,Z70678,Z74987					854246						IPR003689,IPR045891	sce:YOR079C		PF02535	R-SCE-442380	NP_014722.1							
Q12072	sce:YLR095C		CPX-636	BK006945,U53876,Z73267					850784						IPR011011	sce:YLR095C				NP_013196.1							
Q12074	sce:YPR069C			BK006949,U27519,U51033,Z49219,Z71255					856182						IPR001045,IPR029063,IPR030373,IPR030374,IPR030668,IPR035246,IPR037163	sce:YPR069C		PF01564,PF17284	R-SCE-351202	NP_015394.1							
Q12078	sce:YLR034C			BK006945,U34585,Z73206					850721						IPR001046	sce:YLR034C		PF01566		NP_013134.1							
Q12083	sce:YPL164C	3.6.1.3	CPX-1668	BK006949,X96770,Z73520					855939						IPR002099,IPR013507,IPR014721,IPR014790,IPR020568,IPR036890,IPR037198,IPR038973,IPR042120	sce:YPL164C		PF13589		NP_015161.1							
Q12084	sce:YDR020C			AY558571,BK006938,X95966,Z49770,Z74316					851583						IPR006083,IPR027417	sce:YDR020C		PF00485	R-SCE-73614	NP_010303.3							
Q12086	sce:YDR263C			BK006938,X90707,Z68290,Z70202					851856						IPR006084,IPR006085,IPR006086,IPR008918,IPR019974,IPR029060,IPR036279,IPR044752	sce:YDR263C		PF00752,PF00867		NP_010549.3							
Q12090	sce:YLR107W			BK006945,U53876,U53878,X89514,Z73279,Z73280					850797						IPR012337,IPR013520,IPR034922,IPR036397,IPR047021	sce:YLR107W		PF00929		NP_013208.1							
Q12096	sce:YOR320C			BK006948,X90565,Z75228					854498						IPR029044,IPR050587	sce:YOR320C				NP_014965.3							
Q12102	sce:YLR115W		CPX-1053	BK006945,U53877,U53878,X89514,Z73287,Z73288					850806						IPR001279,IPR022712,IPR025069,IPR027075,IPR035639,IPR036866	sce:YLR115W		PF13299,PF16661	R-SCE-77595	NP_013216.1							
Q12104	sce:YOR166C			BK006948,U55021,Z75074					854337						IPR002716,IPR029060,IPR049014,IPR052626	sce:YOR166C		PF13638,PF21693		NP_014809.3							
Q12107	sce:YLR102C		CPX-756,CPX-760,CPX-761,CPX-762	BK006945,U53876,Z73274					850792						IPR024274	sce:YLR102C		PF12856		NP_013203.1							
Q12125	sce:YOR164C		CPX-1861	AY558036,BK006948,U55021,Z75072					854335						IPR007317,IPR011990	sce:YOR164C		PF04190		NP_014807.3							
Q12132	sce:YPL230W			BK006949,X94561,Z73586					855871						IPR013087,IPR036236,IPR051059	sce:YPL230W		PF00096		NP_015094.1							
Q12133	sce:YLR066W		CPX-1835	AY558205,BK006945,U92975,X94607,Z73238					850755						IPR007653	sce:YLR066W		PF04573		NP_013167.1							
Q12143	sce:YPL233W		CPX-1186	AY693228,BK006949,X94561,Z73589					855843						IPR013950	sce:YPL233W		PF08641		NP_015091.1							
Q12153	sce:YDR312W			BK006938,U18114,U28374					851907						IPR007109,IPR045112	sce:YDR312W		PF04427		NP_010598.3							
Q12156	sce:YDR063W			BK006938,X84162,Z49209,Z74359					851635						IPR002108,IPR011171,IPR029006	sce:YDR063W		PF00241	R-SCE-6798695	NP_010348.1							
Q12161	sce:YOL054W			BK006948,X91067,Z74796					854102						IPR001841,IPR013083,IPR017907,IPR027370,IPR051051	sce:YOL054W		PF13445		NP_014587.1							
Q12163	sce:YDR162C			AY557678,BK006938,D43693,Z50046					851740						IPR001452,IPR036028	sce:YDR162C		PF00018		NP_010446.3							
Q12171	sce:YOR147W			BK006948,U55020,Z75055					854318						IPR012571	sce:YOR147W		PF08118		NP_014790.4							
Q12172	sce:YOR162C			AY692760,BK006948,U55021,Z75070					854333						IPR001138,IPR036864,IPR052693	sce:YOR162C		PF00172		NP_014805.3							
Q12175	sce:YDL154W		CPX-1704	BK006938,L42517,X97751,Z74202					851401						IPR000432,IPR007696,IPR011184,IPR027417,IPR036187,IPR045076	sce:YDL154W		PF00488,PF05192		NP_010127.1							
Q12180	sce:YOL089C			BK006948,X83121,Z74831					854064						IPR001138,IPR007219,IPR036864,IPR050987	sce:YOL089C		PF00172,PF04082		NP_014552.1							
Q12185	sce:YDR018C			BK006938,X95966,Z49770,Z74314											IPR002123,IPR032098	sce:YDR018C		PF01553,PF16076	R-SCE-1482925								
Q12192	sce:YOR279C		CPX-1384	BK006948,X89633,Z75187					854453							sce:YOR279C				NP_014922.3							
Q12199	sce:YPR040W			BK006949,Z68111,Z71255					856153						IPR007303,IPR051330	sce:YPR040W		PF04176		NP_015365.1							
Q12205	sce:YLR057W			AY692557,BK006945,X94607,Z73229,Z73230					850746						IPR001382,IPR012341,IPR036026,IPR050749	sce:YLR057W		PF01532		NP_013158.1							
Q12209	sce:YLR047C			BK006945,X94607,Z73219					850736						IPR013130,IPR050369	sce:YLR047C		PF01794	R-SCE-209968,R-SCE-3299685,R-SCE-6798695	NP_013148.1							
Q12214	sce:YPR068C			BK006949,Z49219,Z71255					856181						IPR000286,IPR023696,IPR023801,IPR037138,IPR050284	sce:YPR068C		PF00850	R-SCE-2500257,R-SCE-3214815	NP_015393.1							
Q12215	sce:YOL105C			AY899243,BK006948,Z48149,Z74847					854046						IPR002889,IPR051694	sce:YOL105C		PF01822		NP_014536.1							
Q12218	sce:YOR009W			BK006948,U43491,Z74917					854173						IPR000992,IPR050788	sce:YOR009W		PF00660		NP_014652.1							
Q12219	sce:YOR114W			BK006948,X90518,X94335,Z75022					854281							sce:YOR114W				NP_014757.1							
Q12232	sce:YOR154W			BK006948,U55020,Z75062					854325						IPR008979,IPR012919,IPR045120	sce:YOR154W		PF07738		NP_014797.1							
Q12234	sce:YOR216C			BK006948,X92441,Z75124					854391						IPR000237,IPR019459	sce:YOR216C		PF10375		NP_014859.3							
Q12235	sce:YLL055W			AY692634,BK006945,Z47973,Z73160					850671						IPR011701,IPR036259	sce:YLL055W		PF07690		NP_013045.1							
Q12242	sce:YOR138C			AY692617,BK006948,X94335,Z75046					854306						IPR009060,IPR015940,IPR041970,IPR055335	sce:YOR138C		PF22562		NP_014781.1							
Q12245	sce:YPL144W		CPX-8172	AY558135,BK006949,U43703,X96770,Z73500					855959						IPR018854	sce:YPL144W		PF10448		NP_015181.1							
Q12270	sce:YPL246C			BK006949,Z67751,Z73602					855830						IPR022764,IPR035952	sce:YPL246C		PF01694		NP_015078.1							
Q12286	sce:YPR009W			BK006949,U31900,Z49919,Z71255					856118						IPR036864	sce:YPR009W				NP_015334.1							
Q12289	sce:YOR100C			AJ250124,AY693195,BK006948,X94335,Z75008					854267						IPR018108,IPR023395,IPR050567	sce:YOR100C		PF00153	R-SCE-200425	NP_014743.1							
Q12296	sce:YOL060C			AY692822,BK006948,X91067,Z74802					854094						IPR000644,IPR002550,IPR044751,IPR045095,IPR046342	sce:YOL060C		PF01595		NP_014581.1							
Q12308	sce:YPL007C		CPX-1656	BK006949,U33335,Z48483,Z71255					856100						IPR015943,IPR024764,IPR036322	sce:YPL007C		PF12660		NP_015318.1							
Q12318	sce:YLR376C		CPX-3087	AY692738,BK006945,U19103,Z27407					851091						IPR027417,IPR031779	sce:YLR376C		PF16836		NP_013480.1							
Q12325	sce:YLR092W			BK006945,U53876,U53880,Z73264,Z73265					850781						IPR001902,IPR002645,IPR011547,IPR018045,IPR036513	sce:YLR092W		PF00916	R-SCE-174362,R-SCE-427601	NP_013193.1							
Q12326	sce:YOL056W			BK006948,X91067,Z74798					854098						IPR001345,IPR005952,IPR013078,IPR029033	sce:YOL056W		PF00300		NP_014585.1							
Q12329	sce:YDR171W			AY558574,BK006938,U41401,Z46727					851751						IPR002068,IPR008978	sce:YDR171W		PF00011		NP_010456.1							
Q12335	sce:YDR032C			AY557646,BK006938,Z68196,Z74328					851596						IPR005025,IPR008254,IPR010089,IPR029039	sce:YDR032C		PF03358		NP_010315.1							
Q12338	sce:YLR154C		CPX-1720	AY558209,BK006945,S79456,U53879,Z73326					850847							sce:YLR154C				NP_013255.1							
Q12342	sce:YDL146W			AY692631,BK006938,X97751,Z74194					851409						IPR018556,IPR030125	sce:YDL146W		PF09431		NP_010135.1							
Q12345	sce:YLR052W		CPX-863	BK006945,X94607,Z73224					850741							sce:YLR052W				NP_013153.1							
Q12347	sce:YLR097C		CPX-3255	BK006945,U53876,Z73269					850786						IPR036047,IPR045464	sce:YLR097C		PF19270	R-SCE-983168	NP_013198.1							
Q12348	sce:YOL117W		CPX-1894	BK006948,Z48149,Z74859					854032						IPR000717	sce:YOL117W				NP_014524.1							
Q12359	sce:YDR384C			BK006938,U28373,U32274					851992						IPR000791,IPR047622,IPR051633	sce:YDR384C		PF01184		NP_010672.1							
Q12369	sce:YLL003W			BK006945,X91488,X95569,Z73108					850657						IPR013665,IPR018907	sce:YLL003W		PF08457,PF10638		NP_013098.1							
Q12372	sce:YLL061W			BK006945,Z47973,Z73166					850665						IPR004762,IPR004841,IPR050524	sce:YLL061W		PF00324		NP_013039.1							
Q12375	sce:YOR130C			BK006948,X87414,X90518,X94335,Z75038					854297						IPR018108,IPR023395,IPR050567	sce:YOR130C		PF00153	R-SCE-70635	NP_014773.4							
Q12378	sce:YDR066C			BK006938,X84162,Z49209,Z74362					851638						IPR007308,IPR038534,IPR039693	sce:YDR066C				NP_010351.1							
Q12385	sce:YLR099C			BK006945,U53876,Z73271,Z73272					850788						IPR000073,IPR029058	sce:YLR099C		PF00561		NP_013200.1							
Q12387	sce:YOL076W	2.3.1.254	CPX-782	AY693080,BK006948,U36382,U54799,Z74818					854079						IPR019183	sce:YOL076W		PF09797		NP_014566.1							
Q12390	sce:YLL060C			AY557940,BK006945,Z47973,Z73165					850666						IPR004045,IPR004046,IPR010987,IPR034345,IPR034346,IPR036249,IPR036282,IPR040079,IPR050983	sce:YLL060C		PF00043,PF13409		NP_013040.1							
Q12395	sce:YLR128W	2.3.2.32		BK006945,U53877,X89514,X91258,Z73300					850819						IPR005176,IPR009060,IPR014764,IPR042460,IPR054109	sce:YLR128W		PF03556,PF22566		NP_013229.1							
Q12398	sce:YOR032C			BK006948,X87331,Z74940					854197						IPR011598,IPR036638,IPR052099	sce:YOR032C		PF00010		NP_014675.1							
