Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
A0A1B0GS97	NA														IPR002347,IPR036291			PF13561									
A0A1B0GS98	NA																										
A0A1B0GS99	NA																										
A0A1B0GSA0	mmu:108167466								108167466							mmu:108167466			R-MMU-6805567	NP_001334487.1							
A0A1B0GSA1	NA														IPR011078,IPR029066												
A0A1B0GSA2	NA														IPR000195,IPR035969,IPR050302			PF00566									
A0A1B0GSA3	NA																										
A0A1B0GSA4	NA														IPR012981,IPR050734			PF08190									
A0A1B0GSA5	NA								72108						IPR001660,IPR004170,IPR004177,IPR013761			PF00536,PF02825,PF02862,PF23464		NP_001348524.1							
A0A1B0GSA6	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1B0GSA7	NA																										
A0A1B0GSA9	NA								100043617										R-MMU-6805567	NP_001365612.1							
A0A1B0GSB1	NA														IPR000788,IPR039718			PF02867									
A0A1B0GSB3	NA								100042516											NP_001423315.1							
A0A1B0GSB4	NA														IPR000504,IPR012677,IPR034192,IPR035979			PF00076									
A0A1B0GSB7	NA																										
A0A1B0GSB8	NA														IPR000387,IPR005821,IPR016130,IPR027359,IPR029021,IPR029023,IPR045102,IPR051281			PF00520,PF22785									
A0A1B0GSB9	NA														IPR036047,IPR040394												
A0A1B0GSC0	NA														IPR005398			PF16322									
A0A1B0GSC1	NA																										
A0A1B0GSC3	NA														IPR001849,IPR011993,IPR040392			PF00169,PF25541									
A0A1B0GSC6	NA														IPR001909,IPR036051,IPR039938			PF01352									
A0A1B0GSC8	NA																										
A0A1B0GSC9	NA														IPR006933			PF04849									
A0A1B0GSD3	NA														IPR013766,IPR036249			PF00085									
A0A1B0GSD5	NA														IPR031685			PF15839									
A0A1B0GSD6	NA																										
A0A1B0GSD7	NA														IPR000068,IPR004073,IPR028082												
A0A1B0GSD9	NA																										
A0A1B0GSE0	NA														IPR001846,IPR006207,IPR014853,IPR036084,IPR050780			PF00094									
A0A1B0GSE2	NA														IPR008721,IPR020529,IPR054113			PF05460,PF21913									
A0A1B0GSE3	NA														IPR000175,IPR037272			PF00209									
A0A1B0GSE7	NA																										
A0A1B0GSE9	NA														IPR002110,IPR036770,IPR050776			PF12796									
A0A1B0GSF0	NA														IPR036899												
A0A1B0GSF1	NA																										
A0A1B0GSF2	NA														IPR007110,IPR013783,IPR039681,IPR055139			PF22009									
A0A1B0GSF3	NA																										
A0A1B0GSF6	NA								115488204											NP_001365225.1							
A0A1B0GSF8	NA																										
A0A1B0GSF9	NA																										
A0A1B0GSG3	NA														IPR000313,IPR042778,IPR047451			PF00855									
A0A1B0GSG4	NA														IPR001611,IPR003591,IPR020859,IPR027417,IPR032675,IPR050216			PF00560,PF08477,PF13855									
A0A1B0GSG9	NA														IPR008883,IPR016135,IPR052070			PF05743									
A0A1B0GSH0	NA																										
A0A1B0GSH2	NA														IPR048724,IPR051841			PF21670									
A0A1B0GSH3	NA																										
A0A1B0GSH4	NA														IPR005024			PF03357									
A0A1B0GSH6	NA																										
A0A1B0GSH7	mmu:105243089								105243089							mmu:105243089			R-MMU-6805567	NP_001334485.1							
A0A1B0GSI1	NA														IPR001452,IPR026791,IPR027007,IPR032376,IPR035892,IPR036028,IPR042455,IPR047025,IPR047026,IPR056372			PF00018,PF14429,PF16172,PF23554									
A0A1B0GSI2	NA																										
A0A1B0GSI3	NA														IPR036020,IPR039576												
A0A1B0GSI9	NA														IPR000276,IPR000725,IPR017452,IPR050402			PF13853									
A0A1B0GSJ1	NA								234138						IPR011989,IPR016024,IPR018870			PF10521		NP_001186917.1							
A0A1B0GSJ3	NA														IPR000863,IPR027417			PF00685									
A0A1B0GSJ4	mmu:432536								432536							mmu:432536		PF15229		NP_001157638.1							
A0A1B0GSJ5	NA																										
A0A1B0GSJ7	NA														IPR002110,IPR003961,IPR013783,IPR036116,IPR036770			PF12796									
A0A1B0GSJ8	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1B0GSJ9	NA																										
A0A1B0GSK0	NA														IPR011161,IPR011162,IPR037055,IPR050208			PF00129									
A0A1B0GSK1	NA														IPR049387			PF20908									
A0A1B0GSK3	mmu:100503609								100503609						IPR029280	mmu:100503609		PF15419		NP_001333971.1,XP_030104759.1							
A0A1B0GSK4	NA																										
A0A1B0GSK5	NA														IPR002048,IPR011992,IPR018247			PF13202,PF13499									
A0A1B0GSK6	NA														IPR015943,IPR035431,IPR036322,IPR056499			PF23756									
A0A1B0GSK7	NA														IPR000294,IPR017857,IPR035972,IPR050442			PF00594									
A0A1B0GSL0	NA																										
A0A1B0GSL2	NA																										
A0A1B0GSL4	NA														IPR001806,IPR003578,IPR005225,IPR027417			PF00071									
A0A1B0GSL5	NA														IPR005822,IPR036899			PF00572									
A0A1B0GSL6	NA														IPR005129												
A0A1B0GSL8	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1B0GSL9	mmu:101700								101700						IPR000315,IPR001841,IPR013083,IPR017907,IPR050143	mmu:101700		PF00643,PF15227		NP_001294927.1							
A0A1B0GSM0	NA								102638847						IPR013087,IPR036236,IPR050826			PF00096,PF13465		XP_011247934.1,XP_011247935.1,XP_011247938.1,XP_017176719.1							
A0A1B0GSM1	NA														IPR049387			PF20908									
A0A1B0GSM3	NA								76932						IPR010504,IPR027267,IPR030798			PF06456		XP_006508380.1							
A0A1B0GSM5	NA														IPR000651,IPR001895,IPR008937,IPR019804,IPR023578,IPR036964			PF00617,PF00618									
A0A1B0GSM6	NA														IPR000566,IPR002345,IPR012674,IPR022272			PF00061									
A0A1B0GSM7	NA																										
A0A1B0GSM8	NA																										
A0A1B0GSM9	NA														IPR001849,IPR011993,IPR040392			PF00169,PF25541									
A0A1B0GSN0	NA														IPR051876												
A0A1B0GSN1	NA														IPR001611,IPR032675,IPR050637			PF13516									
A0A1B0GSN2	NA														IPR000818,IPR038096,IPR050937			PF01285									
A0A1B0GSN3	NA																										
A0A1B0GSP0	NA														IPR018499,IPR018503			PF00335									
A0A1B0GSP1	NA								72978						IPR003377,IPR033466			PF03311		XP_030099002.1							
A0A1B0GSP2	NA																										
A0A1B0GSP3	NA														IPR022154,IPR051946			PF12448									
A0A1B0GSP4	NA																										
A0A1B0GSP5	NA														IPR001608,IPR011078,IPR029066			PF01168									
A0A1B0GSP6	NA																										
A0A1B0GSP7	NA																										
A0A1B0GSP9	NA														IPR024610,IPR028651			PF12998									
A0A1B0GSQ2	NA								67095						IPR006933,IPR022154,IPR051946			PF04849,PF12448		NP_001344901.1							
A0A1B0GSQ3	NA														IPR001870,IPR003877,IPR003879,IPR006574,IPR013320,IPR043136,IPR050143			PF00622,PF13765									
A0A1B0GSQ4	NA														IPR008040,IPR029385,IPR045079			PF05378,PF15058									
A0A1B0GSQ7	NA														IPR007110,IPR013151,IPR013783,IPR036179			PF00047									
A0A1B0GSQ8	NA																										
A0A1B0GSQ9	NA														IPR029289			PF15340									
A0A1B0GSR0	NA														IPR033122,IPR044202,IPR045742			PF07766,PF19324									
A0A1B0GSR1	NA														IPR000863,IPR027417			PF00685									
A0A1B0GSR3	NA														IPR000504,IPR012677,IPR034192,IPR035979			PF00076									
A0A1B0GSR7	NA																										
A0A1B0GSS0	NA																										
A0A1B0GSS2	NA								75528						IPR031685			PF15839		XP_006508981.1,XP_006508982.1,XP_030099688.1							
A0A1B0GSS3	NA																										
A0A1B0GSS4	NA														IPR015648												
A0A1B0GSS5	NA																										
A0A1B0GSS6	NA								100416477						IPR001909,IPR013087,IPR036051,IPR036236			PF00096,PF01352	R-MMU-212436	NP_001389468.1							
A0A1B0GSS7	NA														IPR027822			PF15483									
A0A1B0GSS9	NA																										
A0A1B0GST1	NA														IPR005786,IPR036038,IPR043131												
A0A1B0GST3	NA																										
A0A1B0GST6	NA																										
A0A1B0GST7	NA														IPR000300,IPR036691			PF22669									
A0A1B0GST8	NA								121811709											NP_001382349.1							
A0A1B0GST9	NA			AC129605,AK137174					100039239						IPR020066			PF11057		NP_001371117.1							
A0A1B0GSU0	mmu:69748								69748						IPR011408,IPR015590,IPR016161,IPR016162,IPR016163	mmu:69748		PF00171		NP_666066.1							
A0A1B0GSU1	NA																										
A0A1B0GSU3	NA																										
A0A1B0GSU4	NA														IPR000195,IPR035969,IPR050302			PF00566									
A0A1B0GSU9	NA														IPR029071,IPR033593												
A0A1B0GSV3	NA														IPR004170			PF02825									
A0A1B0GSV4	NA														IPR004269,IPR018143			PF03024									
A0A1B0GSV5	NA														IPR026096												
A0A1B0GSV8	NA																										
A0A1B0GSW0	NA																										
A0A1B0GSW1	NA																										
A0A1B0GSW2	NA								102635744						IPR032675,IPR051279					NP_001357811.1,XP_006511671.1							
A0A1B0GSW3	NA														IPR048724,IPR051841			PF21670									
A0A1B0GSW4	NA														IPR003034,IPR036361			PF02037									
A0A1B0GSW5	NA																										
A0A1B0GSW6	NA														IPR002587,IPR036291			PF07994									
A0A1B0GSW7	NA														IPR014729,IPR024909,IPR032678			PF01406									
A0A1B0GSW9	NA																										
A0A1B0GSX1	NA								667306											NP_001359474.1							
A0A1B0GSX2	NA														IPR001715,IPR036872			PF00307									
A0A1B0GSX4	NA																	PF16615									
A0A1B0GSX5	NA														IPR000504,IPR012677,IPR035979,IPR051183			PF00076									
A0A1B0GSY1	NA														IPR016125,IPR036440			PF01470									
A0A1B0GSY3	NA														IPR000294,IPR017857,IPR035972,IPR050442			PF00594									
A0A1B0GSY4	NA														IPR049387			PF20908									
A0A1B0GSY5	NA														IPR002126,IPR015919,IPR039808												
A0A1B0GSY6	NA																										
A0A1B0GSY7	NA														IPR000770,IPR010919			PF01342									
A0A1B0GSY8	NA														IPR042792,IPR044822			PF13837									
A0A1B0GSY9	NA														IPR001611,IPR032675												
A0A1B0GSZ1	NA														IPR003934,IPR004031			PF00822									
A0A1B0GSZ4	NA														IPR027822			PF15483									
A0A1B0GSZ6	NA														IPR003598,IPR003599,IPR007110,IPR013098,IPR013783,IPR036179,IPR052615			PF07679									
A0A1B0GT03	mmu:69066								69066						IPR008993	mmu:69066				NP_001156945.1							
A0A1B0GT04	NA														IPR002109,IPR004480,IPR013766,IPR036249			PF00085,PF00462									
A0A1B0GT05	NA														IPR000727,IPR039899												
A0A1B0GT06	NA																		R-MMU-6805567	XP_011240329.1							
A0A1B0GT08	NA														IPR000770,IPR010919,IPR024119			PF01342									
A0A1B0GT10	NA																										
A0A1B0GT13	NA														IPR001909,IPR013087,IPR036051,IPR036236,IPR050826			PF00096,PF01352,PF13894,PF13912									
A0A1B0GT17	NA																										
A0A1B0GT18	NA														IPR001611,IPR032675,IPR050637			PF13516									
A0A1B0GT19	NA																										
A0A1B0GT20	NA																										
A0A1B0GT22	NA																										
A0A1B0GT23	NA														IPR006153,IPR038770,IPR045158			PF00999									
A0A1B0GT27	NA								105247240						IPR026523,IPR048271			PF20846		NP_001357780.1							
A0A1B0GT30	NA																										
A0A1B0GT31	NA														IPR036305												
A0A1B0GT33	NA														IPR024138												
A0A1B0GT35	NA														IPR002475,IPR020717,IPR026298,IPR036834,IPR046371			PF00452									
A0A1B0GT36	NA														IPR000818,IPR038096,IPR050937			PF01285									
A0A1B0GT37	NA														IPR001494,IPR011989,IPR016024,IPR040122			PF03810									
A0A1B0GT38	NA														IPR048724,IPR051841			PF21670									
A0A1B0GT39	NA								105244603											NP_001371184.1							
A0A1B0GT42	NA								102635385											XP_036011328.1							
A0A1B0GT44	NA														IPR011990,IPR019734,IPR025799,IPR029063			PF06325									
A0A1B0GT45	NA								105243794						IPR031368			PF15670		NP_001365189.1,XP_011247669.1							
A0A1B0GT46	NA														IPR042792												
A0A1B0GT50	NA								16068						IPR007110,IPR013783,IPR036179,IPR039681,IPR055139			PF22009		XP_017177476.1,XP_036008591.1							
A0A1B0GT51	NA								67150						IPR047126					NP_001405727.1							
A0A1B0GT52	NA																										
A0A1B0GT55	NA																										
A0A1B0GT57	NA																										
A0A1B0GT58	NA																										
A0A1B0GT60	NA								56229						IPR000884,IPR036383,IPR038877,IPR056217,IPR056218,IPR056219			PF00090,PF24306,PF24310,PF24311		NP_001192182.1							
A0A1B0GT61	NA														IPR048724,IPR051841			PF21670									
A0A1B0GT62	NA														IPR010996,IPR022312,IPR027421			PF14716									
A0A1B0GT63	NA														IPR022227			PF12576									
A0A1B0GT64	NA								408062						IPR001909,IPR013087,IPR036051,IPR036236			PF00096,PF01352,PF13912	R-MMU-212436,R-MMU-9843940	NP_001306132.1							
A0A1B0GT65	NA																										
A0A1B0GT68	NA														IPR007593,IPR051517			PF04505									
A0A1B0GT69	NA																										
A0A1B0GT72	NA														IPR001611,IPR003603,IPR032675												
A0A1B0GT73	NA														IPR019391,IPR040126			PF10264									
A0A1B0GT74	NA														IPR033122,IPR044202,IPR045742			PF07766,PF19324									
A0A1B0GT75	NA														IPR005024			PF03357									
A0A1B0GT76	NA														IPR006020,IPR011993,IPR039576			PF00640									
A0A1B0GT82	NA																										
A0A1B0GT83	NA														IPR040250,IPR057576			PF25434									
A0A1B0GT85	NA																										
A0A1B0GT86	NA														IPR050927												
A0A1B0GT88	NA														IPR043441												
A0A1B0GT90	NA														IPR013518,IPR016449,IPR040445			PF01007									
A0A1B0GT91	NA														IPR004177			PF02862									
A0A1B0GT93	NA														IPR000276,IPR017452,IPR050125			PF00001									
A0A1B0GT95	NA														IPR006594,IPR008116			PF04503									
A0A1B0GT96	NA								381933						IPR001715,IPR010441,IPR036872,IPR052111			PF06294		NP_001334543.1							
A0A1B0GT98	NA																										
A0A1B0GTA2	NA																										
A0A1B0GTA3	NA														IPR051520												
A0A1B0GX24	NA														IPR000770,IPR004865,IPR010919,IPR043563			PF01342,PF03172									
A0A1B0GX25	NA														IPR000286,IPR023696,IPR023801,IPR037138			PF00850									
A0A1B0GX55	NA														IPR013087,IPR036236			PF00096									
A0A1B0GXA7	NA														IPR039662												
A0A1B0GXB3	NA																										
A0A1B0GXC3	NA														IPR001197,IPR016180,IPR036920,IPR047873			PF00252									
A0A1B0GXC8	NA														IPR051098												
A0A1B0GXD7	NA																										
A0A1B0GXE2	NA														IPR043550												
A0A1B0GXH2	NA														IPR026123,IPR057731			PF15253									
A0A1B0GXK7	NA														IPR043359												
A0A1B0GXL1	NA														IPR000900,IPR055297			PF00880									
A0A1B0GXL7	NA														IPR005176,IPR014764			PF14555									
A0A1C7CYU4	NA														IPR010989												
A0A1C7CYU6	NA														IPR003309,IPR013087,IPR036236,IPR038269			PF00096,PF02023									
A0A1C7CYV1	NA														IPR021852,IPR042415			PF11938									
A0A1C7CYV2	NA														IPR051476												
A0A1C7CYV3	NA														IPR003309,IPR013087,IPR036236,IPR038269			PF00096,PF02023									
A0A1C7ZMY0	NA														IPR000276,IPR005390,IPR005391,IPR017452			PF00001									
A0A1C7ZMY3	NA														IPR001478,IPR001660,IPR013761,IPR036034,IPR041489,IPR051569			PF00536,PF17820									
A0A1C7ZMY4	NA														IPR036249,IPR039992												
A0A1C7ZMY5	NA																										
A0A1C7ZMY6	NA																										
A0A1C7ZMY7	NA																										
A0A1C7ZMY8	NA																										
A0A1C7ZMY9	NA																										
A0A1C7ZMZ0	NA																										
A0A1C7ZMZ1	NA																										
A0A1C7ZMZ3	NA																										
A0A1C7ZMZ6	NA																										
A0A1C7ZMZ8	NA																										
A0A1C7ZMZ9	NA																										
A0A1C7ZN00	NA																										
A0A1C7ZN01	NA																										
A0A1C7ZN03	NA																										
A0A1C7ZN04	NA																										
A0A1C7ZN05	NA																										
A0A1C7ZN07	NA																										
A0A1C7ZN08	NA																										
A0A1C7ZN09	NA																										
A0A1D5RL86	NA														IPR002674,IPR011331,IPR011332			PF01780									
A0A1D5RL87	NA																										
A0A1D5RL88	NA																										
A0A1D5RL90	NA														IPR004152,IPR038425			PF03127									
A0A1D5RL91	NA														IPR037143												
A0A1D5RL92	mmu:27967								27967						IPR000061,IPR000467,IPR006569,IPR008942,IPR035967,IPR056721	mmu:27967		PF01585,PF01805,PF04818,PF25127		NP_613051.3							
A0A1D5RL93	NA														IPR000504,IPR012677,IPR015095,IPR034256,IPR035979			PF00076,PF09004									
A0A1D5RL94	NA																										
A0A1D5RL95	NA																										
A0A1D5RL98	NA								16161						IPR003961,IPR013783,IPR036116			PF00041		XP_006509623.1							
A0A1D5RLA0	NA																										
A0A1D5RLA1	NA														IPR015925												
A0A1D5RLA2	NA														IPR019437,IPR028631			PF10341									
A0A1D5RLA4	NA														IPR024836,IPR031994			PF16034									
A0A1D5RLA5	NA														IPR003616												
A0A1D5RLA7	NA																										
A0A1D5RLA8	NA														IPR015022			PF08926									
A0A1D5RLA9	NA														IPR013087,IPR036236												
A0A1D5RLB0	NA																										
A0A1D5RLB1	NA														IPR032373			PF16171									
A0A1D5RLB2	NA														IPR000906,IPR051165			PF00791									
A0A1D5RLB4	NA														IPR001104,IPR039357			PF02544									
A0A1D5RLB5	NA								243025						IPR029374			PF15106		XP_030110361.1							
A0A1D5RLB6	NA														IPR000276,IPR005390,IPR005391,IPR017452			PF00001									
A0A1D5RLB8	NA														IPR026791												
A0A1D5RLB9	NA														IPR040679			PF18587									
A0A1D5RLC1	NA														IPR003516,IPR055277			PF03511									
A0A1D5RLC2	NA																										
A0A1D5RLC3	NA																										
A0A1D5RLC4	NA																										
A0A1D5RLC5	NA								22640						IPR001909,IPR013087,IPR036051,IPR036236,IPR050758			PF00096,PF01352		NP_035872.2,XP_030099280.1							
A0A1D5RLC6	NA																										
A0A1D5RLC8	NA																										
A0A1D5RLC9	NA																										
A0A1D5RLD2	NA														IPR001849,IPR011993,IPR051282			PF00169									
A0A1D5RLD3	NA														IPR040171												
A0A1D5RLD4	NA														IPR001514,IPR011262,IPR011263,IPR036603,IPR036643,IPR050518			PF01000									
A0A1D5RLD5	NA																										
A0A1D5RLD6	NA																										
A0A1D5RLD7	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLD9	NA																										
A0A1D5RLE0	NA								105445						IPR001849,IPR011993,IPR016024,IPR021816,IPR026791,IPR027007,IPR027357,IPR035892,IPR037809,IPR043161,IPR043162,IPR046769,IPR046770,IPR046773			PF00169,PF06920,PF11878,PF14429,PF20421,PF20422		NP_001121780.1							
A0A1D5RLE1	NA														IPR003616												
A0A1D5RLE2	NA														IPR040679,IPR040950			PF18587,PF18619									
A0A1D5RLE4	NA														IPR000719,IPR011009,IPR045216			PF00069									
A0A1D5RLE5	NA								75871						IPR013087,IPR036236					NP_001273320.1,NP_001273322.1,NP_001350313.1,NP_001350314.1,NP_001350315.1,XP_006531531.1,XP_011246839.1,XP_017168487.1,XP_017168488.1,XP_030099692.1,XP_030099693.1,XP_036010250.1,XP_036010251.1,XP_036010252.1,XP_036010253.1,XP_036010255.1,XP_036010256.1							
A0A1D5RLE7	NA																										
A0A1D5RLE8	NA														IPR008253,IPR050578												
A0A1D5RLF0	NA														IPR001810,IPR015943,IPR036047,IPR036322,IPR052121			PF12937									
A0A1D5RLF2	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLF4	NA														IPR000006,IPR017854,IPR018064,IPR023587			PF00131									
A0A1D5RLF6	NA														IPR015095			PF09004									
A0A1D5RLF7	NA														IPR040679			PF18587									
A0A1D5RLF8	NA																										
A0A1D5RLF9	NA														IPR015022			PF08926									
A0A1D5RLG0	NA								72552						IPR002347,IPR036291,IPR052149			PF00106		NP_001365947.1,XP_006531461.1,XP_036010203.1							
A0A1D5RLG2	NA														IPR001447,IPR038765,IPR053710			PF00797									
A0A1D5RLG4	NA																										
A0A1D5RLG5	NA																										
A0A1D5RLG6	NA																										
A0A1D5RLG8	NA																										
A0A1D5RLG9	NA														IPR002126,IPR015919												
A0A1D5RLH0	NA														IPR000008,IPR035892			PF00168									
A0A1D5RLH1	NA														IPR000542,IPR039551,IPR042572			PF00755									
A0A1D5RLH2	NA																										
A0A1D5RLH3	NA														IPR039357												
A0A1D5RLH4	NA																										
A0A1D5RLH5	NA																										
A0A1D5RLH8	NA														IPR040679			PF18587									
A0A1D5RLH9	NA																										
A0A1D5RLI0	NA								76998						IPR001810,IPR036047,IPR036322,IPR052121			PF12937		NP_001289933.1							
A0A1D5RLI2	NA																										
A0A1D5RLI3	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLI4	NA														IPR001478,IPR036034			PF00595									
A0A1D5RLI5	NA														IPR000006,IPR017854,IPR018064,IPR023587			PF00131									
A0A1D5RLI6	NA														IPR027417,IPR031314,IPR050566			PF01712									
A0A1D5RLI7	NA														IPR001876,IPR036443,IPR053000			PF00641									
A0A1D5RLI8	NA																										
A0A1D5RLI9	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1D5RLJ1	NA														IPR001478,IPR036034,IPR041489,IPR051067			PF17820									
A0A1D5RLJ2	NA																										
A0A1D5RLJ3	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLJ7	NA																										
A0A1D5RLJ8	NA								319481						IPR001680,IPR006575,IPR015943,IPR016135,IPR019775,IPR036322,IPR039456,IPR049566,IPR049567			PF00400,PF17120		NP_795897.2							
A0A1D5RLJ9	NA																										
A0A1D5RLK0	NA														IPR013087,IPR036236			PF00096,PF13465,PF13894									
A0A1D5RLK1	NA														IPR039600,IPR057347,IPR057407			PF23565,PF25267									
A0A1D5RLK2	NA														IPR000904,IPR001849,IPR011993,IPR023394,IPR035999,IPR041681			PF01369,PF15410									
A0A1D5RLK3	NA																										
A0A1D5RLK4	NA														IPR027930			PF15382		XP_006531177.1							
A0A1D5RLK5	NA																										
A0A1D5RLK6	NA														IPR000504,IPR012677,IPR035979,IPR051186			PF00076									
A0A1D5RLK8	NA								102640256						IPR002350,IPR036058,IPR050159			PF00050	R-MMU-6809371	NP_001423255.1							
A0A1D5RLK9	NA														IPR040679			PF18587									
A0A1D5RLL0	NA														IPR030113												
A0A1D5RLL1	NA														IPR007714			PF05018									
A0A1D5RLL3	NA														IPR016024,IPR049152,IPR051851			PF21052									
A0A1D5RLL8	NA																										
A0A1D5RLL9	NA																										
A0A1D5RLM1	NA																										
A0A1D5RLM2	NA																										
A0A1D5RLM4	NA																										
A0A1D5RLM5	NA														IPR000504,IPR012677,IPR035979,IPR051186			PF00076									
A0A1D5RLM7	NA																										
A0A1D5RLM8	NA								70894						IPR002048,IPR011992,IPR018247			PF13833		NP_001258267.1							
A0A1D5RLM9	NA														IPR011262,IPR011263,IPR036643,IPR050518			PF01000									
A0A1D5RLN0	NA								234854						IPR000719,IPR008271,IPR011009,IPR044093,IPR050108			PF00069		NP_919426.2							
A0A1D5RLN1	NA														IPR000719,IPR011009,IPR017441,IPR050108												
A0A1D5RLN3	NA														IPR000504,IPR012677,IPR015095,IPR034256,IPR035979			PF00076,PF09004									
A0A1D5RLN4	NA														IPR040679,IPR040950			PF18587,PF18619									
A0A1D5RLN5	NA														IPR011989,IPR016024,IPR026825			PF12755									
A0A1D5RLN6	NA								243219						IPR032764,IPR040006			PF15327		NP_001334326.1							
A0A1D5RLN7	NA								17748						IPR000006,IPR017854,IPR018064,IPR023587			PF00131		XP_006530815.1							
A0A1D5RLN8	NA																										
A0A1D5RLN9	NA																										
A0A1D5RLP0	NA														IPR035892,IPR045052												
A0A1D5RLP1	NA														IPR002108,IPR029006			PF00241									
A0A1D5RLP2	NA														IPR018798,IPR023341,IPR040335			PF10240		XP_017168474.1							
A0A1D5RLP3	NA														IPR015022			PF08926									
A0A1D5RLP4	NA								320869						IPR027930					XP_006531174.1							
A0A1D5RLP5	NA														IPR020997			PF12547									
A0A1D5RLP7	NA														IPR002948,IPR004841,IPR004842,IPR013612,IPR018491			PF00324,PF03522,PF08403									
A0A1D5RLP8	NA														IPR000542,IPR042572												
A0A1D5RLP9	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1D5RLQ1	NA														IPR002018,IPR029058,IPR050309			PF00135									
A0A1D5RLQ2	NA																										
A0A1D5RLQ4	NA																										
A0A1D5RLQ5	NA														IPR031440			PF15709									
A0A1D5RLQ6	NA																										
A0A1D5RLQ7	NA														IPR046341												
A0A1D5RLQ8	NA														IPR012677,IPR035979												
A0A1D5RLR0	NA														IPR002848,IPR016068,IPR036081			PF01997									
A0A1D5RLR1	NA														IPR002075,IPR018222,IPR032710,IPR045875			PF02136									
A0A1D5RLR2	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1D5RLR3	NA								52202						IPR000504,IPR012677,IPR034221,IPR035979			PF00076		NP_001361729.1,XP_006531245.1							
A0A1D5RLR8	NA								243025						IPR029374			PF15106		XP_017176700.1							
A0A1D5RLR9	NA														IPR004178,IPR013099,IPR015449,IPR036122			PF02888,PF07885									
A0A1D5RLS0	NA														IPR046338												
A0A1D5RLS1	NA								13859						IPR000261,IPR002048,IPR011992,IPR018247			PF12763		NP_001116304.1							
A0A1D5RLS4	NA														IPR004178,IPR013099,IPR015449,IPR036122			PF02888,PF07885									
A0A1D5RLS5	NA																										
A0A1D5RLS6	NA														IPR051037												
A0A1D5RLS7	NA								102639650						IPR010908,IPR011012,IPR042855,IPR051097			PF00957		NP_001365349.1,XP_017176711.1							
A0A1D5RLS8	NA																										
A0A1D5RLS9	NA																										
A0A1D5RLT0	NA														IPR008979												
A0A1D5RLT1	NA																										
A0A1D5RLT3	NA																										
A0A1D5RLT4	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLT5	NA																										
A0A1D5RLT6	NA														IPR004182,IPR011993,IPR031968,IPR051482			PF02893,PF16016									
A0A1D5RLT7	NA														IPR016706			PF13869									
A0A1D5RLT9	NA														IPR003915,IPR013122,IPR046791,IPR051223			PF08016,PF20519									
A0A1D5RLU0	NA														IPR006994			PF04910									
A0A1D5RLU1	NA																										
A0A1D5RLU2	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLU4	NA														IPR000270,IPR001478,IPR036034,IPR051741,IPR053793			PF00564,PF00595									
A0A1D5RLU5	NA														IPR006629			PF10601									
A0A1D5RLU6	NA																										
A0A1D5RLU7	NA								22640						IPR013087,IPR036236			PF00096		NP_001345922.1,XP_017168152.1,XP_036009776.1							
A0A1D5RLU8	NA														IPR001841,IPR013083,IPR017907,IPR042123			PF14634									
A0A1D5RLU9	NA																										
A0A1D5RLV0	NA								73473						IPR017923,IPR035441,IPR051037			PF08711		XP_006526354.1							
A0A1D5RLV3	NA														IPR031542,IPR045852,IPR046460			PF15778,PF19424,PF20262									
A0A1D5RLV4	NA														IPR000237			PF01465									
A0A1D5RLV5	NA								320869						IPR027930					XP_006531176.1							
A0A1D5RLV7	NA								72145						IPR000306,IPR000409,IPR001680,IPR011011,IPR011989,IPR011993,IPR013083,IPR013320,IPR015943,IPR016024,IPR017455,IPR019775,IPR023362,IPR036322,IPR036372,IPR051944,IPR056252			PF00400,PF01363,PF02138,PF14844,PF23295		XP_006535288.1							
A0A1D5RLV8	NA								403174						IPR026095,IPR044822			PF13837		XP_011239055.1							
A0A1D5RLV9	NA																										
A0A1D5RLW0	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLW2	NA														IPR034584			PF22574									
A0A1D5RLW3	NA														IPR007714,IPR040441			PF05018									
A0A1D5RLW6	NA														IPR001392,IPR011012,IPR050431												
A0A1D5RLW9	NA																										
A0A1D5RLX1	NA														IPR004842,IPR018491			PF03522									
A0A1D5RLX2	NA														IPR000725,IPR017452			PF13853									
A0A1D5RLX3	NA														IPR014721,IPR020568,IPR053859			PF22700									
