Uniprot_ID	KEGG_Gene_ID
A0AAG2TK55	hsa:203076
A0AAG2TK56	NA
A0AAG2TK99	NA
A0AAG2TKA8	NA
A0AAG2TKD7	NA
A0AAG2TKU2	NA
A0AAG2TKX0	NA
A0AAG2TL61	NA
A0AAG2TLJ2	NA
A0AAG2TLY5	NA
A0AAG2TM35	NA
A0AAG2TM82	NA
A0AAG2TMI8	NA
A0AAG2TML0	NA
A0AAG2TNG9	NA
A0AAG2TNP7	NA
A0AAG2TNR5	NA
A0AAG2TNX0	NA
A0AAG2TPR9	NA
A0AAG2TPY2	NA
A0AAG2TRQ6	NA
A0AAG2TTM8	NA
A0AAG2TTP0	NA
A0AAG2TTZ7	NA
A0AAG2TU07	NA
A0AAG2TU48	NA
A0AAG2TU59	NA
A0AAG2TU67	NA
A0AAG2TU83	NA
A0AAG2TU99	NA
A0AAG2TUC4	NA
A0AAG2TUC6	NA
A0AAG2TUE6	NA
A0AAG2TUK3	NA
A0AAG2TUK4	NA
A0AAG2TUM7	NA
A0AAG2TUN3	NA
A0AAG2TUP4	NA
A0AAG2TUQ4	NA
A0AAG2TUQ9	NA
A0AAG2TUS7	NA
A0AAG2TUV1	NA
A0AAG2TUZ8	NA
A0AAG2TV02	NA
A0AAG2TV03	NA
A0AAG2TV42	NA
A0AAG2TV48	NA
A0AAG2TV58	NA
A0AAG2TV71	NA
A0AAG2TVC5	NA
A0AAG2TVG0	NA
A0AAG2TVH3	NA
A0AAG2TVH7	NA
A0AAG2TVH8	NA
A0AAG2TVJ1	NA
A0AAG2TVJ9	NA
A0AAG2TVR5	NA
A0AAG2TVR6	NA
A0AAG2TW63	NA
A0AAG2TW82	NA
A0AAG2TWA4	NA
A0AAG2TWI1	NA
A0AAG2TWJ7	NA
A0AAG2TWV3	NA
A0AAG2TZV4	NA
A0AAG2U5V6	NA
A0AAG2U823	NA
A0AAG2UUN2	NA
A0AAG2UUQ7	NA
A0AAG2UUQ8	NA
A0AAG2UUS2	NA
A0AAG2UUV8	NA
A0AAG2UUW3	hsa:56132
A0AAG2UUX9	NA
A0AAG2UUZ0	NA
A0AAG2UUZ7	NA
A0AAG2UV02	NA
A0AAG2UV05	NA
A0AAG2UV37	NA
A0AAG2UV38	NA
A0AAG2UV88	NA
A0AAG2UV92	NA
A0AAG2UVD4	NA
A0AAG2UVF6	NA
A0AAG2UVG0	hsa:256646
A0AAG2UVG6	NA
A0AAG2UVI0	NA
A0AAG2UVJ3	NA
A0AAG2UVJ5	NA
A0AAG2UVJ7	NA
A0AAG2UVL9	NA
A0AAG2UVN4	NA
A0AAG2UVN5	NA
A0AAG2UVP3	NA
A0AAG2UVQ9	NA
A0AAG2UVR1	NA
A0AAG2UVR5	NA
A0AAG2UVS0	NA
A0AAG2UVS4	NA
A0AAG2UVV5	NA
A0AAG2UVY4	NA
A0AAG2UVY6	NA
A0AAG2UW22	NA
A0AAG2UW28	NA
A0AAG2UW37	hsa:85291
A0AAG2UW41	NA
A0AAG2UW45	NA
A0AAG2UW59	NA
A0AAG2UW65	NA
A0AAG2UW70	NA
A0AAG2UW76	NA
A0AAG2UW82	NA
A0AAG2UW87	NA
A0AAG2UW91	NA
A0AAG2UW97	NA
A0AAG2UWA9	NA
A0AAG2UWB7	NA
A0AAG2UWC6	NA
A0AAG2UWD2	NA
A0AAG2UWF1	NA
A0AAG2UWF2	hsa:140699
A0AAG2UWG8	NA
A0AAG2UWH0	NA
A0AAG2UWH4	NA
A0AAG2UWH5	NA
A0AAG2UWH7	NA
A0AAG2UWI0	NA
A0AAG2UWJ0	NA
A0AAG2UWJ2	NA
A0AAG2UWJ5	NA
A0AAG2UWK5	NA
A0AAG2UWL5	NA
A0AAG2UWL8	NA
A0AAG2UWM7	NA
A0AAG2UWM9	NA
A0AAG2UWN3	NA
A0AAG2UWQ5	NA
A0AAG2UWQ8	NA
A0AAG2UWQ9	NA
A0AAG2UWR8	NA
A0AAG2UWS2	NA
A0AAG2UWS8	NA
A0AAG2UWT2	NA
A0AAG2UWT9	NA
A0AAG2UWV5	NA
A0AAG2UWV7	NA
A0AAG2UWV8	NA
A0AAG2UWW3	NA
A0AAG2UWX2	NA
A0AAG2UWX3	NA
A0AAG2UWX7	NA
A0AAG2UWZ0	NA
A0AAG2UWZ2	NA
A0AAG2UWZ6	NA
A0AAG2UX05	NA
A0AAG2UX15	NA
A0AAG2UX19	NA
A0AAG2UX23	NA
A0AAG2UX24	NA
A0AAG2UX29	NA
A0AAG2UX68	NA
A0AAG2UX73	NA
A0AAG2UX89	NA
A0AAG2UXA4	NA
A0AAG2UXB1	NA
A0AAG2UXC4	NA
A0AAG2UXC8	NA
A0AAG2UXD0	NA
A0AAG2UXD1	NA
A0AAG2UXD3	NA
A0AAG2UXD5	NA
A0AAG2UXD7	NA
A0AAG2UXE0	NA
A0AAG2UXE4	NA
A0AAG2UXE6	NA
A0AAG2UXI5	NA
A0AAG2UXJ2	NA
A0AAG2UXJ3	NA
A0AAG2UXJ6	NA
A0AAG2UXK0	NA
A0AAG2UXL4	NA
A0AAG2UXP4	NA
A0AAG2UXP8	NA
A0AAG2UXQ3	NA
A0AAG2UXT5	NA
A0AAG2UXY5	NA
A0AAG2UXZ3	NA
A0AAG2UXZ5	NA
A0AAG2UY03	NA
A0AAG2UY11	NA
A0AAG2UY31	NA
A0AAG2UY34	NA
A0AAG2UY50	NA
A0AAG2UY61	NA
A0AAG2UY63	NA
A0AAG2UY95	NA
A0AAG2UYA2	NA
A0AAG2UYB8	NA
A0AAG2UYC2	NA
A0AAG2UYD7	NA
A0AAG2UYE9	NA
A0AAG2UYF2	NA
A0AAG2UYG2	NA
A0AAG2UYG5	NA
A0AAG2UYP5	NA
A0AAG2UYQ5	NA
A0AAG2UYR2	NA
A0AAG2UYS2	NA
A0AAK2PKJ8	hsa:153478
A0AAK2PQJ4	NA
A0AAK2S2Q9	NA
A0AAQ5BGD3	NA
A0AAQ5BGE0	NA
A0AAQ5BGE7	NA
A0AAQ5BGE9	NA
A0AAQ5BGG2	NA
A0AAQ5BGG4	NA
A0AAQ5BGG5	NA
A0AAQ5BGG7	NA
A0AAQ5BGH2	NA
A0AAQ5BGH8	NA
A0AAQ5BGH9	NA
A0AAQ5BGI0	NA
A0AAQ5BGI2	NA
A0AAQ5BGI3	NA
A0AAQ5BGI5	NA
A0AAQ5BGI6	NA
A0AAQ5BGI8	NA
A0AAQ5BGI9	NA
A0AAQ5BGJ0	NA
A0AAQ5BGJ1	NA
A0AAQ5BGJ2	NA
A0AAQ5BGJ3	NA
A0AAQ5BGJ4	NA
A0AAQ5BGJ5	NA
A0AAQ5BGJ8	NA
A0AAQ5BGK1	NA
A0AAQ5BGK3	NA
A0AAQ5BGK4	NA
A0AAQ5BGK5	NA
A0AAQ5BGK6	NA
A0AAQ5BGK7	NA
A0AAQ5BGK9	NA
A0AAQ5BGL0	NA
A0AAQ5BGL2	NA
A0AAQ5BGL3	NA
A0AAQ5BGL4	NA
A0AAQ5BGL5	NA
A0AAQ5BGL7	NA
A0AAQ5BGL9	NA
A0AAQ5BGM5	NA
A0AAQ5BGM8	NA
A0AAQ5BGN0	NA
A0AAQ5BGN2	NA
A0AAQ5BGN3	NA
A0AAQ5BGN4	NA
A0AAQ5BGN5	NA
A0AAQ5BGN7	NA
A0AAQ5BGP0	NA
A0AAQ5BGP1	NA
A0AAQ5BGP4	NA
A0AAQ5BGP5	NA
A0AAQ5BGP7	NA
A0AAQ5BGQ1	NA
A0AAQ5BGQ4	NA
A0AAQ5BGQ6	NA
A0AAQ5BGR4	NA
A0AAQ5BGR6	NA
A0AAQ5BGR7	NA
A0AAQ5BGR8	NA
A0AAQ5BGS3	NA
A0AAQ5BGS4	NA
A0AAQ5BGS6	NA
A0AAQ5BGT0	NA
A0AAQ5BGT1	NA
A0AAQ5BGT3	NA
A0AAQ5BGT5	NA
A0AAQ5BGT7	NA
A0AAQ5BGU0	NA
A0AAQ5BGU3	NA
A0AAQ5BGU5	NA
A0AAQ5BGU6	NA
A0AAQ5BGU8	NA
A0AAQ5BGU9	NA
A0AAQ5BGV0	NA
A0AAQ5BGV1	NA
A0AAQ5BGV2	NA
A0AAQ5BGV6	NA
A0AAQ5BGV7	NA
A0AAQ5BGV8	NA
A0AAQ5BGV9	NA
A0AAQ5BGW0	NA
A0AAQ5BGW2	NA
A0AAQ5BGW4	NA
A0AAQ5BGW5	NA
A0AAQ5BGW9	NA
A0AAQ5BGX1	NA
A0AAQ5BGX2	NA
A0AAQ5BGX6	NA
A0AAQ5BGX7	NA
A0AAQ5BGY0	NA
A0AAQ5BGY3	NA
A0AAQ5BGY4	NA
A0AAQ5BGY5	NA
A0AAQ5BGY7	NA
A0AAQ5BGY8	NA
A0AAQ5BGY9	NA
A0AAQ5BGZ1	NA
A0AAQ5BGZ3	NA
A0AAQ5BGZ4	NA
A0AAQ5BGZ5	NA
A0AAQ5BGZ6	NA
A0AAQ5BGZ8	NA
A0AAQ5BGZ9	NA
A0AAQ5BH00	NA
A0AAQ5BH01	NA
A0AAQ5BH02	NA
A0AAQ5BH04	NA
A0AAQ5BH05	NA
A0AAQ5BH07	NA
A0AAQ5BH09	NA
A0AAQ5BH11	NA
A0AAQ5BH12	NA
A0AAQ5BH14	NA
A0AAQ5BH16	NA
A0AAQ5BH18	NA
A0AAQ5BH19	NA
A0AAQ5BH21	NA
A0AAQ5BH23	NA
A0AAQ5BH25	NA
A0AAQ5BH27	NA
A0AAQ5BH30	NA
A0AAQ5BH32	NA
A0AAQ5BH33	NA
A0AAQ5BH34	NA
A0AAQ5BH36	NA
A0AAQ5BH37	NA
A0AAQ5BH38	NA
A0AAQ5BH39	NA
A0AAQ5BH43	NA
A0AAQ5BH44	NA
A0AAQ5BH45	NA
A0AAQ5BH49	NA
A0AAQ5BH50	NA
A0AAQ5BH53	NA
A0AAQ5BH54	NA
A0AAQ5BH55	NA
A0AAQ5BH56	NA
A0AAQ5BH57	NA
A0AAQ5BH61	NA
A0AAQ5BH62	NA
A0AAQ5BH64	NA
A0AAQ5BH65	NA
A0AAQ5BH66	NA
A0AAQ5BH69	NA
A0AAQ5BH71	NA
A0AAQ5BH75	NA
A0AAQ5BH77	NA
A0AAQ5BH79	NA
A0AAQ5BH80	NA
A0AAQ5BH83	NA
A0AAQ5BH84	NA
A0AAQ5BH85	NA
A0AAQ5BH86	NA
A0AAQ5BH87	NA
A0AAQ5BH92	NA
A0AAQ5BH95	NA
A0AAQ5BH97	NA
A0AAQ5BHA0	NA
A0AAQ5BHA2	NA
A0AAQ5BHA3	NA
A0AAQ5BHA5	NA
A0AAQ5BHA6	NA
A0AAQ5BHA7	NA
A0AAQ5BHA9	NA
A0AAQ5BHB2	NA
A0AAQ5BHB9	NA
A0AAQ5BHC0	NA
A0AAQ5BHC3	NA
A0AAQ5BHC4	NA
A0AAQ5BHC5	NA
A0AAQ5BHC7	NA
A0AAQ5BHC8	NA
A0AAQ5BHD0	NA
A0AAQ5BHD2	NA
A0AAQ5BHD3	NA
A0AAQ5BHD6	NA
A0AAQ5BHD8	NA
A0AAQ5BHE0	NA
A0AAQ5BHE1	NA
A0AAQ5BHE3	NA
A0AAQ5BHE8	NA
A0AAQ5BHF0	NA
A0AAQ5BHF3	NA
A0AAQ5BHF5	NA
A0AAQ5BHF7	NA
A0AAQ5BHF8	NA
A0AAQ5BHG1	NA
A0AAQ5BHG2	NA
A0AAQ5BHG4	NA
A0AAQ5BHG5	NA
A0AAQ5BHG7	NA
A0AAQ5BHG8	NA
A0AAQ5BHH1	NA
A0AAQ5BHH2	NA
A0AAQ5BHH3	NA
A0AAQ5BHH4	NA
A0AAQ5BHH5	NA
A0AAQ5BHH6	NA
A0AAQ5BHH8	NA
A0AAQ5BHI1	NA
A0AAQ5BHI2	NA
A0AAQ5BHI3	NA
A0AAQ5BHI5	NA
A0AAQ5BHI8	NA
A0AAQ5BHJ0	NA
A0AAQ5BHJ1	NA
A0AAQ5BHJ5	NA
A0AAQ5BHJ6	NA
A0AAQ5BHJ8	NA
A0AAQ5BHJ9	NA
A0AAQ5BHK1	NA
A0AAQ5BHK4	NA
A0AAQ5BHK5	NA
A0AAQ5BHK6	NA
A0AAQ5BHL1	NA
A0AAQ5BHL2	NA
A0AAQ5BHL5	NA
A0AAQ5BHL6	NA
A0AAQ5BHL8	NA
A0AAQ5BHL9	NA
A0AAQ5BHM0	NA
A0AAQ5BHM2	NA
A0AAQ5BHM5	NA
A0AAQ5BHM6	NA
A0AAQ5BHM7	NA
A0AAQ5BHM8	NA
A0AAQ5BHN0	NA
A0AAQ5BHN1	NA
A0AAQ5BHN2	NA
A0AAQ5BHN5	NA
A0AAQ5BHN9	NA
A0AAQ5BHP3	NA
A0AAQ5BHP4	NA
A0AAQ5BHP5	NA
A0AAQ5BHP7	NA
A0AAQ5BHP9	NA
A0AAQ5BHQ2	NA
A0AAQ5BHQ3	NA
A0AAQ5BHQ5	NA
A0AAQ5BHQ6	NA
A0AAQ5BHR1	NA
A0AAQ5BHR8	NA
A0AAQ5BHR9	NA
A0AAQ5BHS1	NA
A0AAQ5BHT1	NA
A0AAQ5BHT2	NA
A0AAQ5BHT3	NA
A0AAQ5BHT4	NA
A0AAQ5BHT5	NA
A0AAQ5BHT7	NA
A0AAQ5BHT8	NA
A0AAQ5BHT9	NA
A0AAQ5BHU1	NA
A0AAQ5BHU9	NA
A0AAQ5BHV3	NA
A0AAQ5BHV4	NA
A0AAQ5BHV6	NA
A0AAQ5BHW0	NA
A0AAQ5BHW8	NA
A0AAQ5BHX1	NA
A0AAQ5BHX6	NA
A0AAQ5BHY0	NA
A0AAQ5BHY2	NA
A0AAQ5BHY5	NA
A0AAQ5BHY7	NA
A0AAQ5BHY8	NA
A0AAQ5BHY9	NA
A0AAQ5BHZ0	NA
A0AAQ5BHZ3	NA
A0AAQ5BHZ5	NA
A0AAQ5BHZ6	NA
A0AAQ5BI02	NA
A0AAQ5BI07	NA
A0AAQ5BI08	NA
A0AAQ5BI09	NA
A0AAQ5BI11	NA
A0AAQ5BI12	NA
A0AAQ5BI13	NA
A0AAQ5BI14	NA
A0AAQ5BI16	NA
A0AAQ5BI17	NA
A0AAQ5BI18	NA
A0AAQ5BI19	NA
A0AAQ5BI23	NA
A0AAQ5BI25	NA
A0AAQ5BI34	NA
A0AAQ5BI35	NA
A0AAQ5BI37	NA
A0AAQ5BI38	NA
A0AAQ5BI39	NA
A0AAQ5BI40	NA
A0AAQ5BI42	NA
A0AAQ5BI43	NA
A0AAQ5BI46	NA
A0AAQ5BI48	NA
A0AAQ5BI49	NA
A0AAQ5BI50	NA
A0AAQ5BI53	NA
A0AAQ5BI55	NA
A0AAQ5BI56	NA
A0AAQ5BI57	NA
A0AAQ5BI58	NA
A0AAQ5BI60	NA
A0AAQ5BI61	NA
A0AAQ5BI62	NA
A0AAQ5BI63	NA
A0AAQ5BI64	NA
A0AAQ5BI67	NA
A0AAQ5BI69	NA
A0AAQ5BI70	NA
A0AAQ5BI71	NA
A0AAQ5BI72	NA
A0AAQ5BI73	NA
A0AAQ5BI74	NA
A0AAQ5BI75	NA
A0AAQ5BI78	NA
A0AAQ5BI79	NA
A0AAQ5BI81	NA
A0AAQ5BI83	NA
A0AAQ5BI84	NA
A0AAQ5BI85	NA
A0AAQ5BI87	NA
A0AAQ5BI90	NA
A0AAQ5BI91	NA
A0AAQ5BI92	NA
A0AAQ5BI93	NA
A0AAQ5BI94	NA
A0AAQ5BI95	NA
A0AAQ5BI96	NA
A0AAQ5BI97	NA
A0AAQ5BIA0	NA
A0AAQ5BIA1	NA
A0AAQ5BIA3	NA
A0AAQ5BIA7	NA
A0AAQ5BIA8	NA
A0AAQ5BIA9	NA
A0AAQ5BIB0	NA
A0AAQ5BIB1	NA
A0AAQ5BIB2	NA
A0AAQ5BIB3	NA
A0AAQ5BIB5	NA
A0AAQ5BIB7	NA
A0AAQ5BIC0	NA
A0AAQ5BIC5	NA
A0AAQ5BIC7	NA
A0AAQ5BIC8	NA
A0AAQ5BIC9	NA
A0AAQ5BID0	NA
A0AAQ5BID1	NA
A0AAQ5BID4	NA
A0AAQ5BID5	NA
A0AAQ5BID7	NA
A0AAQ5BIE2	NA
A0AAQ5BIE3	NA
A0AAQ5BIE6	NA
A0AAQ5BIE7	NA
A0AAQ5BIE9	NA
A0AAQ5BIF0	NA
A0AAQ5BIF1	NA
A0AAQ5BIF5	NA
A0AAQ5BIF8	NA
A0AAQ5BIF9	NA
A0AAQ5BIG1	NA
A0AAQ5BIG3	NA
A0AAQ5BIG6	NA
A0AAQ5BIG8	NA
A0AAQ5BIG9	NA
A0AAQ5BIH2	NA
A0AAQ5BIH3	NA
A0AAQ5BIH4	NA
A0AAQ5BIH5	NA
A0AAQ5BIH8	NA
A0AAQ5BIH9	NA
A0AAQ5BII0	NA
A0AAQ5BII1	NA
A0AAQ5BII2	NA
A0AAQ5BII5	NA
A0AAQ5BII9	NA
A0AAQ5BIJ1	NA
A0AAQ5BIJ2	NA
A0AAQ5BIJ4	NA
A0AAQ5BIJ5	NA
A0AAQ5BIJ6	NA
A0AAQ5BIJ8	NA
A0AAQ5BIJ9	NA
A0AAQ5BIK0	NA
A0AAQ5BIK1	NA
A0AAQ5BIK2	NA
A0AAQ5BIK3	NA
A0AAQ5BIK4	NA
A0AAR1ZLH9	hsa:402682
A0AAZ3TA57	NA
A0AB56DNF6	NA
A0AB56DZ37	NA
A0AVG0	NA
A0N4X2	NA
A0N4X5	NA
A0N4Z3	NA
A0N4Z7	NA
A0N4Z8	NA
A0PK15	NA
A0PK19	NA
A1A4Z1	NA
A1A4Z5	NA
A1A564	NA
A1L183	NA
A1L384	NA
A1L4L8	hsa:153770
A1L4Q6	NA
A1PI58	NA
A1YLA1	hsa:5325
A1YLA2	NA
A2A274	NA
A2A276	NA
A2A282	NA
A2A283	NA
A2A299	NA
A2A2A0	NA
A2A2E0	NA
A2A2E6	NA
A2A2E7	NA
A2A2F0	NA
A2A2F4	NA
A2A2G5	NA
A2A2I8	NA
A2A2I9	NA
A2A2J3	NA
A2A2M1	NA
A2A2M7	NA
A2A2M9	NA
A2A2N0	NA
A2A2N5	NA
A2A2N6	NA
A2A2P1	NA
A2A2P3	NA
A2A2Q6	NA
A2A2R0	NA
A2A2R7	NA
A2A2S1	NA
A2A2S5	NA
A2A2U4	NA
A2A2Y8	NA
A2A300	NA
A2A304	NA
A2A305	NA
A2A326	NA
A2A340	NA
A2A341	NA
A2A343	NA
A2A352	NA
A2A393	NA
A2A3D9	NA
A2A3F8	NA
A2A3G7	NA
A2A3G9	NA
A2A3H1	NA
A2A3H2	NA
A2A3L9	NA
A2A3M4	NA
A2A3P3	NA
A2A3Q2	NA
A2A3Z5	NA
A2A437	NA
A2A492	NA
A2A5X0	NA
A2A639	NA
A2A640	NA
A2AAS7	NA
A2AAT8	NA
A2AAY8	NA
A2AAZ2	NA
A2AAZ3	NA
A2AAZ4	NA
A2AAZ5	NA
A2AAZ6	NA
A2AB05	NA
A2AB06	NA
A2AB07	NA
A2AB15	NA
A2AB20	NA
A2AB25	NA
A2AB27	NA
A2AB89	NA
A2AB90	NA
A2AB93	NA
A2AB94	NA
A2ABC7	NA
A2ABE9	NA
A2ABF1	NA
A2ABF4	NA
A2ABL0	NA
A2ABL2	NA
A2ABL6	NA
A2ABN6	NA
A2ABN7	NA
A2ABS3	NA
A2ABS4	NA
A2AE50	NA
A2AVK2	NA
A2IBT1	NA
A2ID95	NA
A2IDB1	NA
A2IDB2	NA
A2JGV3	hsa:445347
A2RRB2	NA
A2T115	NA
A2VCS9	NA
A3EY21	NA
A3EZ84	NA
A3KCU8	NA
A3KFI1	NA
A3KFI2	NA
A3KFI3	NA
A3KFI4	NA
A3KFI5	NA
A3KFI9	NA
A3KFJ2	NA
A3KFJ8	NA
A3KFK1	NA
A3KFK2	NA
A3KN74	NA
A3KQT1	NA
A3QK36	NA
A4D0Y5	NA
A4D1N5	NA
A4D250	NA
A4KYM5	NA
A4Q9G9	NA
A4QN01	NA
A4QPB6	NA
A5JUZ3	NA
A5PKY6	NA
A6H8L4	NA
A6H8Y7	NA
A6H900	NA
A6NC16	NA
A6NC58	NA
A6NC62	NA
A6NCG2	NA
A6NCQ0	NA
A6NCQ8	NA
A6NCS6	hsa:257407
A6ND33	NA
A6ND93	NA
A6NDF3	NA
A6NDJ3	NA
A6NDN8	NA
A6NDW0	NA
A6NDZ7	NA
A6NEC3	NA
A6NED7	NA
A6NEM2	NA
A6NEP8	NA
A6NER6	NA
A6NF31	NA
A6NF36	hsa:101927581
A6NFE3	NA
A6NFF4	NA
A6NFI1	NA
A6NFM0	NA
A6NFS0	hsa:10838
A6NFX8	NA
A6NFY0	NA
A6NG08	NA
A6NG75	NA
A6NG92	NA
A6NGA6	NA
A6NGF6	NA
A6NGL4	NA
A6NGS0	NA
A6NGT6	NA
A6NGW4	NA
A6NGY3	hsa:100190949
A6NGY7	NA
A6NHA5	NA
A6NHB5	NA
A6NHC7	NA
A6NHE2	NA
A6NHH0	NA
A6NHJ8	NA
A6NHM7	NA
A6NHN7	NA
A6NHR8	NA
A6NHS1	NA
A6NHU4	NA
A6NHU9	NA
A6NI33	NA
A6NIB9	NA
A6NIC1	NA
A6NIF9	NA
A6NIR2	NA
A6NIU2	NA
A6NIW2	NA
A6NJ28	NA
A6NJ38	NA
A6NJ96	NA
A6NJB5	NA
A6NJI1	hsa:254439
A6NJI9	hsa:100506049
A6NJT9	NA
A6NJU6	NA
A6NK38	NA
A6NK88	NA
A6NKD7	NA
A6NKX1	NA
A6NKZ9	NA
A6NL46	NA
A6NL54	NA
A6NL66	NA
A6NL68	NA
A6NL76	NA
A6NL85	NA
A6NLC6	NA
A6NLH6	NA
A6NLU8	NA
A6NM42	NA
A6NM66	NA
A6NMA8	NA
A6NML5	hsa:389177
A6NN50	NA
A6NN97	NA
A6NNA4	NA
A6NND1	NA
A6NND8	NA
A6NNH2	NA
A6NNI4	NA
A6NNU8	NA
A6NNX1	hsa:284485
A6NP03	NA
A6NP16	NA
A6NP17	NA
A6NP46	NA
A6NP58	NA
A6NP74	NA
A6PVC0	NA
A6PVC3	NA
A6PVC9	NA
A6PVD9	NA
A6PVF6	NA
A6PVH5	NA
A6PVI0	NA
A6PVI1	NA
A6PVI4	NA
A6PVI9	NA
A6PVJ5	NA
A6PVJ6	NA
A6PVJ7	NA
A6PVK2	NA
A6PVK5	NA
A6PVK7	NA
A6PVM6	NA
A6PVM9	NA
A6PVN3	NA
A6PVP2	NA
A6PVS0	NA
A6PVS1	NA
A6PVT2	NA
A6PVT7	NA
A6PVT8	NA
A6PVU0	NA
A6PVU3	NA
A6PVU5	NA
A6PVU7	NA
A6PVU8	NA
A6PVV7	NA
A6PVV8	NA
A6PVX3	NA
A6PVY1	NA
A6PVY2	NA
A6PVY5	NA
A6PVY9	NA
A6PW30	NA
A6PW56	NA
A6PW58	NA
A6PW80	NA
A6PWM2	NA
A6QRG9	NA
A6QRH1	NA
A6QRH7	NA
A6QRH8	NA
A6QRI9	NA
A6QRJ1	NA
A6XGL3	NA
A6XNE0	NA
A6YPU5	NA
A6YT98	NA
A6YT99	NA
A6YTA0	NA
A6ZJ82	NA
A6ZJA2	NA
A7XZE4	NA
A8CTZ0	NA
A8DN24	NA
A8DPD7	NA
A8K0A6	NA
A8K0C1	NA
A8K1B4	NA
A8K1M9	NA
A8K382	NA
A8K3Q5	NA
A8K554	NA
A8K7Q2	NA
A8KAD9	NA
A8KAH6	hsa:3316
A8KAJ9	NA
A8MPV1	NA
A8MQ10	NA
A8MQD4	NA
A8MRA7	NA
A8MS87	NA
A8MSG4	NA
A8MSM7	NA
A8MSP2	NA
A8MST6	NA
A8MSZ8	NA
A8MT14	NA
A8MT18	NA
A8MT20	NA
A8MT21	NA
A8MT23	NA
A8MT25	NA
A8MT40	NA
A8MT66	NA
A8MT72	NA
A8MT87	NA
A8MTC6	NA
A8MTD3	NA
A8MTF7	NA
A8MTF8	NA
A8MTF9	NA
A8MTK3	NA
A8MTL0	hsa:389124
A8MTM1	NA
A8MTP4	NA
A8MTQ3	NA
A8MTS1	NA
A8MTT8	NA
A8MTU2	NA
A8MTY9	NA
A8MTZ4	NA
A8MTZ5	NA
A8MTZ7	hsa:728858
A8MU10	NA
A8MU27	NA
A8MU33	NA
A8MU58	NA
A8MU93	hsa:388327
A8MUA0	NA
A8MUA9	NA
A8MUE1	NA
A8MUI2	NA
A8MUI5	NA
A8MUI8	NA
A8MUK0	NA
A8MUK5	NA
A8MUL8	NA
A8MUN0	NA
A8MUT6	NA
A8MUT9	NA
A8MUU9	NA
A8MV24	hsa:388381
A8MV53	NA
A8MV72	NA
A8MV79	NA
A8MVA8	NA
A8MVC2	NA
A8MVE6	NA
A8MVF3	NA
A8MVG1	NA
A8MVG7	NA
A8MVH1	NA
A8MVI5	NA
A8MVK1	NA
A8MVK8	NA
A8MVL9	NA
A8MVM1	NA
A8MVM7	NA
A8MVW4	NA
A8MW78	NA
A8MWE9	NA
A8MWP4	NA
A8MWQ5	NA
A8MWR2	NA
A8MWT1	NA
A8MWV3	NA
A8MX02	NA
A8MX15	NA
A8MX17	NA
A8MX21	NA
A8MX49	NA
A8MX62	NA
A8MX80	NA
A8MX96	NA
A8MXB7	NA
A8MXE8	NA
A8MXF6	NA
A8MXH2	NA
A8MXP8	NA
A8MXP9	NA
A8MXQ1	NA
A8MXQ8	NA
A8MXR1	NA
A8MXR3	NA
A8MXT8	NA
A8MXU7	NA
A8MXW3	NA
A8MXZ9	NA
A8MY26	NA
A8MY32	NA
A8MY48	NA
A8MY60	NA
A8MY62	NA
A8MYA3	NA
A8MYG5	NA
A8MYJ7	hsa:100287898
A8MYR7	NA
A8MYV4	NA
A8MYZ5	hsa:440956
A8MYZ9	NA
A8MZ10	NA
A8MZ25	NA
A8MZ31	NA
A8MZ84	NA
A8MZD0	NA
A8MZF0	NA
A8MZF8	NA
A8MZG1	NA
A8MZG2	hsa:646174
A8MZH0	NA
A8MZH3	NA
A8MZH8	NA
A8MZI4	NA
A8WI61	NA
A8WI62	NA
A8XR14	NA
A9IYQ1	NA
A9J571	NA
A9J575	NA
A9JR48	hsa:27164
A9JX13	NA
A9UJN3	NA
A9UJP8	NA
A9UJP9	NA
A9UJQ1	NA
A9Y844	NA
A9Z1W8	NA
A9Z1W9	NA
A9Z1X7	NA
A9Z1Z2	NA
B0AZS6	NA
B0EVZ6	hsa:56911
B0QXZ4	NA
B0QXZ5	NA
B0QXZ8	NA
B0QXZ9	NA
B0QY01	NA
B0QY02	NA
B0QY04	NA
B0QY07	NA
B0QY16	NA
B0QY18	NA
B0QY20	NA
B0QY26	NA
B0QY27	NA
B0QY28	NA
B0QY29	NA
B0QY51	NA
B0QY59	NA
B0QY63	NA
B0QY66	NA
B0QY67	NA
B0QY68	NA
B0QY69	NA
B0QY71	NA
B0QY80	NA
B0QY81	NA
B0QY86	NA
B0QY91	NA
B0QY92	NA
B0QY93	NA
B0QY94	NA
B0QYA2	NA
B0QYA4	NA
B0QYA5	NA
B0QYA6	NA
B0QYA8	NA
B0QYB2	NA
B0QYB3	NA
B0QYB6	NA
B0QYC0	NA
B0QYC1	NA
B0QYC2	NA
B0QYC3	NA
B0QYC4	NA
B0QYC6	NA
B0QYC7	NA
B0QYC8	NA
B0QYC9	NA
B0QYE0	NA
B0QYE1	NA
B0QYE9	NA
B0QYF0	NA
B0QYG7	NA
B0QYG8	NA
B0QYG9	NA
B0QYH1	NA
B0QYH3	NA
B0QYI1	NA
B0QYI5	NA
B0QYJ1	NA
B0QYJ2	NA
B0QYJ3	NA
B0QYJ4	NA
B0QYJ5	NA
B0QYJ6	NA
B0QYJ7	NA
