Uniprot_ID	KEGG_sce
Q9W2T2	dme:Dmel_CG1628
Q9W2T5	dme:Dmel_CG15296
Q9W2U6	dme:Dmel_CG2889
Q9W2V2	dme:Dmel_CG32683
Q9W2V3	dme:Dmel_CG2885
Q9W2V9	dme:Dmel_CG2221
Q9W2X2	NA
Q9W2X5	dme:Dmel_CG2962
Q9W2X8	dme:Dmel_CG43902
Q9W2Y4	dme:Dmel_CG2972
Q9W301	dme:Dmel_CG1889
Q9W302	NA
Q9W308	dme:Dmel_CG9689
Q9W322	dme:Dmel_CG3106
Q9W334	dme:Dmel_CG2998
Q9W337	dme:Dmel_CG32700
Q9W372	dme:Dmel_CG12665
Q9W376	dme:Dmel_CG12056
Q9W393	dme:Dmel_CG6999
Q9W394	dme:Dmel_CG32708
Q9W397	dme:Dmel_CG7246
Q9W3B2	dme:Dmel_CG10648
Q9W3B3	dme:Dmel_CG1885
Q9W3C0	dme:Dmel_CG1789
Q9W3C2	dme:Dmel_CG1785
Q9W3C6	dme:Dmel_CG11294
Q9W3E3	NA
Q9W3E7	dme:Dmel_CG15351
Q9W3G0	dme:Dmel_CG11190
Q9W3G8	dme:Dmel_CG15343
Q9W3G9	dme:Dmel_CG10965
Q9W3H4	dme:Dmel_CG10964
Q9W3I6	dme:Dmel_CG10761
Q9W3I8	dme:Dmel_CG1583
Q9W3J4	dme:Dmel_CG2129
Q9W3J8	dme:Dmel_CG10958
Q9W3J9	dme:Dmel_CG2116
Q9W3K3	dme:Dmel_CG2260
Q9W3K9	dme:Dmel_CG2254
Q9W3L0	dme:Dmel_CG1571
Q9W3L5	dme:Dmel_CG15333
Q9W3M6	dme:Dmel_CG10778
Q9W3P0	NA
Q9W3P4	dme:Dmel_CG15326
Q9W3P5	dme:Dmel_CG1409
Q9W3P6	dme:Dmel_CG10920
Q9W3P8	dme:Dmel_CG12663
Q9W3Q4	dme:Dmel_CG15478
Q9W3R0	dme:Dmel_CG9657
Q9W3R9	dme:Dmel_CG1677
Q9W3S5	dme:Dmel_CG4615
Q9W3S8	dme:Dmel_CG4607
Q9W3T0	dme:Dmel_CG14427
Q9W3T2	dme:Dmel_CG4593
Q9W3T3	dme:Dmel_CG3032
Q9W3U0	dme:Dmel_CG4586
Q9W3U2	dme:Dmel_CG14431
Q9W3U7	NA
Q9W3U8	NA
Q9W3V1	dme:Dmel_CG3044
Q9W3V5	dme:Dmel_CG12796
Q9W3V7	dme:Dmel_CG4547
Q9W3W7	dme:Dmel_CG14439
Q9W3W9	dme:Dmel_CG3168
Q9W3X3	dme:Dmel_CG3184
Q9W3X5	dme:Dmel_CG4095
Q9W3X8	dme:Dmel_CG3198
Q9W3Y0	dme:Dmel_CG3224
Q9W3Y3	dme:Dmel_CG3226
Q9W3Y7	NA
Q9W3Z4	dme:Dmel_CG3342
Q9W3Z5	dme:Dmel_CG3918
Q9W403	dme:Dmel_CG3847
Q9W404	dme:Dmel_CG3842
Q9W409	dme:Dmel_CG12219
Q9W410	dme:Dmel_CG3815
Q9W422	dme:Dmel_CG3781
Q9W424	dme:Dmel_CG3780
Q9W425	dme:Dmel_CG3585
Q9W438	dme:Dmel_CG4317
Q9W439	dme:Dmel_CG4660
Q9W440	dme:Dmel_CG4666
Q9W441	dme:Dmel_CG4690
Q9W448	NA
Q9W452	dme:Dmel_CG6067
Q9W453	dme:Dmel_CG6048
Q9W458	NA
Q9W459	dme:Dmel_CG4020
Q9W469	dme:Dmel_CG15766
Q9W474	dme:Dmel_CG42699
Q9W475	dme:Dmel_CG3108
Q9W478	dme:Dmel_CG3097
Q9W481	dme:Dmel_CG15771
Q9W486	NA
Q9W490	NA
Q9W4C2	dme:Dmel_CG16756
Q9W4D3	dme:Dmel_CG15930
Q9W4E4	dme:Dmel_CG5062
Q9W4E6	dme:Dmel_CG6789
Q9W4F9	NA
Q9W4G1	dme:Dmel_CG6927
Q9W4G7	dme:Dmel_CG6978
Q9W4H4	dme:Dmel_CG7024
Q9W4I0	dme:Dmel_CG3009
Q9W4I3	dme:Dmel_CG7038
Q9W4I5	dme:Dmel_CG3062
Q9W4I7	dme:Dmel_CG3346
Q9W4K2	dme:Dmel_CG3556
Q9W4K8	dme:Dmel_CG3626
Q9W4L1	dme:Dmel_CG3712
Q9W4M3	dme:Dmel_CG15573
Q9W4M4	dme:Dmel_CG15570
Q9W4N5	dme:Dmel_CG6414
Q9W4N6	dme:Dmel_CG6428
Q9W4P0	dme:Dmel_CG2938
Q9W4P6	NA
Q9W4P9	dme:Dmel_CG2901
Q9W4R7	NA
Q9W4R9	NA
Q9W4S1	dme:Dmel_CG12206
Q9W4S2	NA
Q9W4U2	dme:Dmel_CG3603
Q9W4U9	dme:Dmel_CG3592
Q9W4V0	dme:Dmel_CG32793
Q9W4V2	NA
Q9W4W5	dme:Dmel_CG2680
Q9W4X1	dme:Dmel_CG2652
Q9W4X2	dme:Dmel_CG2655
Q9W4X8	dme:Dmel_CG13761
Q9W4Z2	dme:Dmel_CG14048
Q9W4Z9	dme:Dmel_CG3071
Q9W501	dme:Dmel_CG3073
Q9W502	NA
Q9W509	dme:Dmel_CG3456
Q9W526	dme:Dmel_CG16903
Q9W545	dme:Dmel_CG32801
Q9W547	dme:Dmel_CG3109
Q9W550	dme:Dmel_CG14805
Q9W584	NA
Q9W586	dme:Dmel_CG14780
Q9W587	dme:Dmel_CG14778
Q9W588	dme:Dmel_CG14777
Q9W599	NA
Q9W5A0	dme:Dmel_CG32813
Q9W5A7	dme:Dmel_CG11381
Q9W5B5	dme:Dmel_CG14630
Q9W5B9	dme:Dmel_CG11639
Q9W5C1	dme:Dmel_CG3703
Q9W5C2	dme:Dmel_CG11642
Q9W5D6	dme:Dmel_CG5273
Q9W5E2	dme:Dmel_CG13367
Q9W5G7	dme:Dmel_CG13375
Q9W5H8	dme:Dmel_CG17883
Q9W5N2	dme:Dmel_CG18001
Q9W5Q1	dme:Dmel_CG17168
Q9W5W6	dme:Dmel_CG9578
Q9W5W8	dme:Dmel_CG9577
Q9W5X5	dme:Dmel_CG9571
Q9W5Y4	dme:Dmel_CG17018
Q9XYY9	dme:Dmel_CG8497
Q9XZ11	dme:Dmel_CG7139
Q9XZ19	dme:Dmel_CG3909
Q9XZS4	dme:Dmel_CG4325
Q9XZS5	dme:Dmel_CG17636
Q9Y095	dme:Dmel_CG4208
Q9Y102	NA
Q9Y106	dme:Dmel_CG4766
Q9Y109	NA
Q9Y110	dme:Dmel_CG6495
Q9Y112	dme:Dmel_CG10863
Q9Y122	dme:Dmel_CG9631
Q9Y123	dme:Dmel_CG3149
Q9Y124	dme:Dmel_CG5498
Q9Y136	dme:Dmel_CG14526
Q9Y140	dme:Dmel_CG7601
Q9Y141	dme:Dmel_CG4757
Q9Y143	dme:Dmel_CG5867
Q9Y153	dme:Dmel_CG17712
Q9Y156	dme:Dmel_CG4778
Q9Y163	NA
Q9Y164	dme:Dmel_CG2082
Q9Y168	dme:Dmel_CG31683
Q9Y171	dme:Dmel_CG6404
R4GRV8	dme:Dmel_CG15336
R9PY35	dme:Dmel_CG44002
S5WMX5	dme:Dmel_CG12108
T2FGB0	dme:Dmel_CG46277
T2GGE0	dme:Dmel_CG7457
U3PV63	dme:Dmel_CG9770
V9H0I1	dme:Dmel_CG30018
X2J564	dme:Dmel_CG8683
X2J7F1	dme:Dmel_CG7221
X2J8R0	dme:Dmel_CG7238
X2J935	dme:Dmel_CG10679
X2J969	dme:Dmel_CG5546
X2J9C9	dme:Dmel_CG17116
X2J9R2	dme:Dmel_CG3433
X2J9U5	NA
X2J9Y1	NA
X2JA03	dme:Dmel_CG4709
X2JA36	dme:Dmel_CG4621
X2JA69	NA
X2JAF7	NA
X2JAH0	dme:Dmel_CG3484
X2JB24	dme:Dmel_CG11051
X2JB47	dme:Dmel_CG32152
X2JB52	NA
X2JB87	dme:Dmel_CG1728
X2JBD0	dme:Dmel_CG32656
X2JBI9	dme:Dmel_CG42237
X2JBJ9	dme:Dmel_CG12096
X2JBU2	dme:Dmel_CG14414
X2JCG2	NA
X2JCS6	dme:Dmel_CG3314
X2JD28	dme:Dmel_CG17754
X2JD78	dme:Dmel_CG3038
X2JDA5	NA
X2JE33	dme:Dmel_CG16870
X2JE80	NA
X2JE93	NA
X2JEB1	dme:Dmel_CG45061
X2JEM4	dme:Dmel_CG2998
X2JEU5	dme:Dmel_CG1660
X2JEX7	NA
X2JF51	NA
X2JFY0	dme:Dmel_CG17065
X2JG37	NA
X2JGK6	NA
X2JGM9	dme:Dmel_CG11276
X2JI07	dme:Dmel_CG4061
X2JI73	dme:Dmel_CG14271
X2JID2	dme:Dmel_CG3315
X2JIQ5	dme:Dmel_CG3203
X2JJ32	NA
X2JJG8	dme:Dmel_CG1743
X2JL49	dme:Dmel_CG7332
X2JLM6	NA
A0A0B4JCU6	dme:Dmel_CG42697
A0A0B4JCV0	dme:Dmel_CG42753
A0A0B4JCV2	dme:Dmel_CG42867
A0A0B4JCV9	dme:Dmel_CG42851
A0A0B4JCX8	dme:Dmel_CG42824
A0A0B4JCY2	dme:Dmel_CG42727
A0A0B4JCY9	dme:Dmel_CG42869
A0A0B4JCZ1	dme:Dmel_CG42770
A0A0B4JD04	dme:Dmel_CG42811
A0A0B4JD30	dme:Dmel_CG42693
A0A0B4JD68	dme:Dmel_CG42837
A0A0B4JD69	dme:Dmel_CG42650
A0A0B4JD70	dme:Dmel_CG42649
A0A0B4JD83	dme:Dmel_CG42759
A0A0B4JD88	dme:Dmel_CG42855
A0A0B4JDA6	dme:Dmel_CG42835
A0A0B4JDD7	dme:Dmel_CG42857
A0A0B4JDE0	dme:Dmel_CG42769
A0A0B4JDE5	dme:Dmel_CG42870
A0A0B4JDE8	dme:Dmel_CG6136
A0A0B4JDG0	dme:Dmel_CG42834
A0A0B4K605	dme:Dmel_CG11286
A0A0B4K646	dme:Dmel_CG43063
A0A0B4K650	dme:Dmel_CG43179
A0A0B4K675	dme:Dmel_CG43208
A0A0B4K696	dme:Dmel_CG14664
A0A0B4K6B2	dme:Dmel_CG43290
A0A0B4K6C0	dme:Dmel_CG43618
A0A0B4K6K4	dme:Dmel_CG13639
A0A0B4K6K5	dme:Dmel_CG43319
A0A0B4K6L9	dme:Dmel_CG43061
A0A0B4K6M8	dme:Dmel_CG43228
A0A0B4K6S3	dme:Dmel_CG43131
A0A0B4K6S7	dme:Dmel_CG43341
A0A0B4K6U8	dme:Dmel_CG43448
A0A0B4K6X0	dme:Dmel_CG43396
A0A0B4K6X5	dme:Dmel_CG43093
A0A0B4K6Y3	dme:Dmel_CG43190
A0A0B4K6Z5	NA
A0A0B4K759	dme:Dmel_CG14742
A0A0B4K764	dme:Dmel_CG43630
A0A0B4K776	dme:Dmel_CG43371
A0A0B4K780	dme:Dmel_CG43058
A0A0B4K792	dme:Dmel_CG43202
A0A0B4K7B4	dme:Dmel_CG43318
A0A0B4K7B8	dme:Dmel_CG43277
A0A0B4K7C7	dme:Dmel_CG43094
A0A0B4K7E8	dme:Dmel_CG43207
A0A0B4K7I1	dme:Dmel_CG43203
A0A0B4K7I7	dme:Dmel_CG17190
A0A0B4K7I9	dme:Dmel_CG43267
A0A0B4K7K5	dme:Dmel_CG43393
A0A0B4K7K6	dme:Dmel_CG6073
A0A0B4K7N7	dme:Dmel_CG43092
A0A0B4K7P2	dme:Dmel_CG43192
A0A0B4K7X0	dme:Dmel_CG43111
A0A0B4K7X6	dme:Dmel_CG43204
A0A0B4K825	dme:Dmel_CG43106
A0A0B4K829	dme:Dmel_CG43327
A0A0B4K830	dme:Dmel_CG43123
A0A0B4K836	dme:Dmel_CG43296
A0A0B4K841	dme:Dmel_CG14505
A0A0B4K848	dme:Dmel_CG43200
A0A0B4K857	NA
A0A0B4K877	dme:Dmel_CG43209
A0A0B4K890	NA
A0A0B4K894	dme:Dmel_CG43108
A0A0B4KED5	dme:Dmel_CG43647
A0A0B4KEF0	NA
A0A0B4KES8	dme:Dmel_CG43789
A0A0B4KEX7	dme:Dmel_CG43788
A0A0B4KEY2	dme:Dmel_CG43659
A0A0B4KF09	dme:Dmel_CG43710
A0A0B4KF39	dme:Dmel_CG43919
A0A0B4KFD0	dme:Dmel_CG44227
A0A0B4KFD9	dme:Dmel_CG43666
A0A0B4KFI0	dme:Dmel_CG11755
A0A0B4KFK5	dme:Dmel_CG44088
A0A0B4KFU4	dme:Dmel_CG44037
A0A0B4KFW6	dme:Dmel_CG43709
A0A0B4KFW8	dme:Dmel_CG43677
A0A0B4KFX6	dme:Dmel_CG43982
A0A0B4KG18	dme:Dmel_CG43829
A0A0B4KG55	dme:Dmel_CG44094
A0A0B4KG57	dme:Dmel_CG44090
A0A0B4KGA5	dme:Dmel_CG43667
A0A0B4KGB5	dme:Dmel_CG44163
A0A0B4KGB6	dme:Dmel_CG44174
A0A0B4KGD2	dme:Dmel_CG44038
A0A0B4KGL6	NA
A0A0B4KGR8	dme:Dmel_CG44044
A0A0B4KH11	dme:Dmel_CG44142
A0A0B4KH71	dme:Dmel_CG44040
A0A0B4KHC1	dme:Dmel_CG44158
A0A0B4KI23	dme:Dmel_CG15515
A0A0B4KI42	dme:Dmel_CG43935
A0A0B4LED6	dme:Dmel_CG44438
A0A0B4LEX3	dme:Dmel_CG44439
A0A0B4LF84	dme:Dmel_CG44341
A0A0B4LFA8	dme:Dmel_CG45088
A0A0B4LFN2	dme:Dmel_CG45087
A0A0B4LFR0	dme:Dmel_CG44403
A0A0B4LFR5	dme:Dmel_CG44569
A0A0B4LFS1	dme:Dmel_CG44625
A0A0B4LFW7	dme:Dmel_CG44624
A0A0B4LFY7	dme:Dmel_CG44622
A0A0B4LG35	dme:Dmel_CG44623
A0A0B4LGA1	dme:Dmel_CG5532
A0A0B4LGC2	dme:Dmel_CG45063
A0A0B4LGL7	dme:Dmel_CG44812
A0A0B4LGN9	NA
A0A0B4LGP2	dme:Dmel_CG45100
A0A0B4LGS7	NA
A0A0B4LGW0	dme:Dmel_CG45545
A0A0B4LGZ4	dme:Dmel_CG31460
A0A0B4LH10	dme:Dmel_CG45676
A0A0B4LH46	dme:Dmel_CG45122
A0A0B4LH65	dme:Dmel_CG45080
A0A0B4LH88	dme:Dmel_CG44257
A0A0B4LHA6	dme:Dmel_CG7694
A0A0B4LHG3	dme:Dmel_CG45218
A0A0B4LHJ2	dme:Dmel_CG45079
A0A0B4LHM2	dme:Dmel_CG45095
A0A0B4LHV7	dme:Dmel_CG45073
A0A0B4LHW5	dme:Dmel_CG45546
A0A0B4LHX3	dme:Dmel_CG44954
A0A0B4LI00	dme:Dmel_CG44290
A0A0B4LIB4	dme:Dmel_CG44259
A0A0B4LIG4	dme:Dmel_CG45099
A0A0C4DHF7	dme:Dmel_CG44434
A0A0C4DHN0	dme:Dmel_CG41242
A0A0C4DHN4	dme:Dmel_CG42596
A0A0S0WGX5	dme:Dmel_CG46244
A0A0S0WJP9	dme:Dmel_CG33947
A0A0S0X2Z1	dme:Dmel_CG46192
A0A0S0X8W6	dme:Dmel_CG46191
A0A0S0X9R6	dme:Dmel_CG46193
A0A126GUR2	dme:Dmel_CG46026
A0A126GUS8	dme:Dmel_CG46270
A0A1B2AKX6	dme:Dmel_CG34234
A0A1W5PW65	dme:Dmel_CG46308
A0A1W5PW68	dme:Dmel_CG46307
A0A1W5PX42	dme:Dmel_CG46304
A0A1W5PXS3	dme:Dmel_CG43645
A0A1W5PZ55	dme:Dmel_CG43221
A0A1W5Q018	dme:Dmel_CG46314
A0A1W5Q0T5	dme:Dmel_CG46309
A0A1Z1CGY8	dme:Dmel_CG46311
A0A1Z1CGZ7	dme:Dmel_CG11732
A0A1Z1CH01	dme:Dmel_CG46317
A0A1Z1CH02	dme:Dmel_CG46313
A0A1Z1CH08	dme:Dmel_CG46310
A0A1Z1CH22	dme:Dmel_CG46318
A0A1Z1CH25	dme:Dmel_CG11891
A0A1Z1CK60	dme:Dmel_CG46316
A0A1Z1CLY5	dme:Dmel_CG46306
A0A1Z1CN75	dme:Dmel_CG46312
A0A1Z1CSL7	dme:Dmel_CG46303
A0A2U8U1T7	NA
A0A384SYE0	dme:Dmel_CG44388
A0A4D6K4B0	NA
A0A4D6K4K3	NA
A0A4P1SAA7	dme:Dmel_CG5890
A0A4P7VLH6	NA
A0A4V1D188	NA
A0A4W0WZA6	NA
A0A6F7UCJ3	NA
A0A6H2EDJ9	NA
A0A6H2EDK0	NA
A0A6H2EDS4	NA
A0A6H2EE94	NA
A0A6H2EED7	dme:Dmel_CG46457
A0A6H2EFK9	NA
A0A6H2EFR6	NA
A0A6H2EFZ8	NA
A0A6H2EG72	NA
A0A6H2EGA2	NA
A0A6H2EHD4	NA
A0A6H2EI14	NA
A0A6H2EI34	NA
A0A6H2EIG2	NA
A0A6H2EJ23	NA
A0A6H2EJE4	NA
A0A6H2EJX8	NA
A0A6M3Q6E2	NA
A0A6M3Q6F3	NA
A0A6M3Q6L9	NA
A0A6M3Q719	NA
A0A6M3Q7P0	NA
A0A6M3Q7P3	NA
A0A6M3Q7Q6	NA
A0A6M3Q7S6	NA
A0A6M3Q8D7	NA
A0A6M3Q8N2	NA
A0A6M3Q933	NA
A0A6M3QAV0	NA
A0A6M3QGN8	NA
A0A6M3QHP2	NA
A0A9F2H0X0	NA
A0A9F2H0Z1	NA
A0AVU6	dme:Dmel_CG10375
A0ZWY4	dme:Dmel_CG12780
A1A6N4	dme:Dmel_CG34163
A1A6N9	dme:Dmel_CG34175
A1A6P9	dme:Dmel_CG34222
A1A6Q4	dme:Dmel_CG34244
A1A6X2	dme:Dmel_CG34242
A1A6X5	dme:Dmel_CG34267
A1A6X9	dme:Dmel_CG34316
A1A6Z0	dme:Dmel_CG34250
A1A701	dme:Dmel_CG34138
A1A709	dme:Dmel_CG34298
A1A711	dme:Dmel_CG34307
A1A716	dme:Dmel_CG34251
A1A724	dme:Dmel_CG34286
A1A750	dme:Dmel_CG34309
A1A753	dme:Dmel_CG42246
A1Z6G4	NA
A1Z6G9	dme:Dmel_CG8245
A1Z6J6	dme:Dmel_CG7856
A1Z6K6	dme:Dmel_CG30432
A1Z6K9	dme:Dmel_CG17994
A1Z6L4	dme:Dmel_CG15233
A1Z6L8	dme:Dmel_CG33919
A1Z6N3	dme:Dmel_CG15909
A1Z6Q2	dme:Dmel_CG9445
A1Z6Q3	dme:Dmel_CG9447
A1Z6U0	dme:Dmel_CG33914
A1Z6U3	dme:Dmel_CG12841
A1Z6U8	dme:Dmel_CG12832
A1Z6W1	dme:Dmel_CG30385
A1Z6W2	dme:Dmel_CG30384
A1Z6W6	dme:Dmel_CG1850
A1Z6Y1	dme:Dmel_CG11113
A1Z6Y3	NA
A1Z731	dme:Dmel_CG12826
A1Z742	NA
A1Z793	dme:Dmel_CG17977
A1Z7B8	dme:Dmel_CG30373
A1Z7C7	dme:Dmel_CG14759
A1Z7D6	dme:Dmel_CG30365
A1Z7D9	dme:Dmel_CG30363
A1Z7G2	dme:Dmel_CG14752
A1Z7I5	dme:Dmel_CG30357
A1Z7I6	dme:Dmel_CG30356
A1Z7J0	dme:Dmel_CG8746
A1Z7K3	dme:Dmel_CG8252
A1Z7K8	dme:Dmel_CG8235
A1Z7L0	NA
A1Z7L2	dme:Dmel_CG13748
A1Z7L4	dme:Dmel_CG33199
A1Z7M0	dme:Dmel_CG8216
A1Z7M6	dme:Dmel_CG13747
A1Z7N0	dme:Dmel_CG8197
A1Z7N6	dme:Dmel_CG13741
A1Z7T9	dme:Dmel_CG13739
A1Z7U5	dme:Dmel_CG13955
A1Z7U7	dme:Dmel_CG33758
A1Z7U8	dme:Dmel_CG33757
A1Z7W3	NA
A1Z7X8	dme:Dmel_CG12926
A1Z7Y9	dme:Dmel_CG33800
A1Z7Z8	dme:Dmel_CG30001
A1Z815	dme:Dmel_CG12923
A1Z827	NA
A1Z864	NA
A1Z884	dme:Dmel_CG12898
A1Z885	dme:Dmel_CG33477
A1Z886	dme:Dmel_CG33476
A1Z887	dme:Dmel_CG33475
A1Z8D4	NA
A1Z8D5	dme:Dmel_CG18004
A1Z8F1	dme:Dmel_CG13231
A1Z8F3	dme:Dmel_CG13230
A1Z8G1	dme:Dmel_CG13218
A1Z8G2	dme:Dmel_CG13228
A1Z8G3	dme:Dmel_CG13227
A1Z8G6	dme:Dmel_CG13215
A1Z8G8	dme:Dmel_CG13226
A1Z8H1	dme:Dmel_CG9079
A1Z8H5	dme:Dmel_CG9076
A1Z8I5	dme:Dmel_CG18336
A1Z8J9	dme:Dmel_CG13202
A1Z8K6	dme:Dmel_CG13203
A1Z8L5	dme:Dmel_CG30026
A1Z8N0	dme:Dmel_CG13198
A1Z8P1	dme:Dmel_CG13193
A1Z8T3	dme:Dmel_CG18343
A1Z8T6	dme:Dmel_CG13178
A1Z8U7	dme:Dmel_CG13175
A1Z8V3	dme:Dmel_CG13170
A1Z8V4	dme:Dmel_CG43316
A1Z8X0	dme:Dmel_CG8490
A1Z8X1	dme:Dmel_CG34021
A1Z8Y4	dme:Dmel_CG13155
A1Z8Y5	dme:Dmel_CG8501
A1Z8Y8	dme:Dmel_CG8836
A1Z8Z3	dme:Dmel_CG8511
A1Z8Z4	dme:Dmel_CG30050
A1Z8Z5	dme:Dmel_CG33626
A1Z8Z6	dme:Dmel_CG33627
A1Z8Z8	dme:Dmel_CG13157
A1Z8Z9	dme:Dmel_CG8834
A1Z902	dme:Dmel_CG13154
A1Z917	dme:Dmel_CG13151
A1Z922	dme:Dmel_CG33752
A1Z923	dme:Dmel_CG30056
A1Z924	dme:Dmel_CG33775
A1Z931	dme:Dmel_CG33792
A1Z934	dme:Dmel_CG8778
A1Z977	dme:Dmel_CG33798
A1Z979	dme:Dmel_CG13324
A1Z993	dme:Dmel_CG33137
A1Z998	dme:Dmel_CG30058
A1Z9A2	dme:Dmel_CG4646
A1Z9B0	dme:Dmel_CG4712
A1Z9B5	dme:Dmel_CG10799
A1Z9B8	dme:Dmel_CG4734
A1Z9B9	dme:Dmel_CG17047
A1Z9D0	dme:Dmel_CG30065
A1Z9E4	dme:Dmel_CG13330
A1Z9E8	dme:Dmel_CG13331
A1Z9E9	dme:Dmel_CG13332
A1Z9G1	NA
A1Z9G4	dme:Dmel_CG12464
A1Z9G8	dme:Dmel_CG18368
A1Z9H0	dme:Dmel_CG6280
A1Z9H7	dme:Dmel_CG13339
A1Z9I0	dme:Dmel_CG6357
A1Z9I2	dme:Dmel_CG30484
A1Z9I3	dme:Dmel_CG30485
A1Z9L5	dme:Dmel_CG13016
A1Z9Q7	dme:Dmel_CG30075
A1Z9R9	dme:Dmel_CG30076
A1Z9S3	dme:Dmel_CG33469
A1Z9S4	dme:Dmel_CG33468
A1Z9T0	dme:Dmel_CG12862
A1Z9T6	dme:Dmel_CG12860
A1Z9U0	dme:Dmel_CG30480
A1Z9W2	dme:Dmel_CG33506
A1Z9W8	dme:Dmel_CG12853
A1Z9Z1	NA
A1ZA08	dme:Dmel_CG30472
A1ZA23	dme:Dmel_CG8192
A1ZA59	dme:Dmel_CG33463
A1ZA86	dme:Dmel_CG8401
A1ZA99	dme:Dmel_CG30095
A1ZAD2	dme:Dmel_CG7755
A1ZAD5	dme:Dmel_CG30099
A1ZAG1	dme:Dmel_CG4398
A1ZAG3	dme:Dmel_CG4409
A1ZAG7	dme:Dmel_CG15712
A1ZAI8	dme:Dmel_CG15617
A1ZAJ3	dme:Dmel_CG5267
A1ZAJ6	dme:Dmel_CG15919
A1ZAJ7	dme:Dmel_CG15615
A1ZAL4	dme:Dmel_CG8910
A1ZAM0	dme:Dmel_CG6665
A1ZAP1	NA
A1ZAQ6	dme:Dmel_CG15605
A1ZAR4	dme:Dmel_CG30457
A1ZAR6	dme:Dmel_CG10950
A1ZAR7	dme:Dmel_CG18469
A1ZAW6	dme:Dmel_CG30105
A1ZAX7	dme:Dmel_CG42562
A1ZAY4	dme:Dmel_CG4984
A1ZAZ6	dme:Dmel_CG14488
A1ZAZ8	dme:Dmel_CG6362
A1ZB09	dme:Dmel_CG30325
A1ZB10	dme:Dmel_CG30110
A1ZB12	dme:Dmel_CG14492
A1ZB13	dme:Dmel_CG14491
A1ZB18	dme:Dmel_CG10910
A1ZB19	dme:Dmel_CG5773
A1ZB21	dme:Dmel_CG5767
A1ZB23	dme:Dmel_CG14495
A1ZB48	dme:Dmel_CG14500
A1ZB49	dme:Dmel_CG30114
A1ZB54	dme:Dmel_CG18536
A1ZB55	dme:Dmel_CG18537
A1ZB56	dme:Dmel_CG18538
A1ZB58	dme:Dmel_CG18540
A1ZBB5	dme:Dmel_CG33724
A1ZBC3	dme:Dmel_CG15071
A1ZBG2	dme:Dmel_CG15115
A1ZBI1	dme:Dmel_CG33454
A1ZBI6	dme:Dmel_CG10476
A1ZBI8	dme:Dmel_CG18606
A1ZBI9	dme:Dmel_CG18607
A1ZBJ7	dme:Dmel_CG34045
A1ZBN7	dme:Dmel_CG18367
A1ZBP5	dme:Dmel_CG15128
A1ZBP6	dme:Dmel_CG15126
A1ZBQ7	dme:Dmel_CG13872
A1ZBR1	dme:Dmel_CG16898
A1ZBR3	dme:Dmel_CG11041
A1ZBR6	dme:Dmel_CG11044
A1ZBR8	dme:Dmel_CG13869
A1ZBT3	dme:Dmel_CG13871
A1ZBT8	dme:Dmel_CG13870
A1ZBU6	dme:Dmel_CG30151
A1ZBU7	dme:Dmel_CG30154
A1ZBV0	dme:Dmel_CG13427
A1ZBX9	dme:Dmel_CG13437
A1ZBY2	dme:Dmel_CG13438
A1ZBY5	dme:Dmel_CG13443
A2RVG5	dme:Dmel_CG6006
A2VEG3	dme:Dmel_CG8671
A2VEH6	dme:Dmel_CG34160
A2VEH9	dme:Dmel_CG34169
A2VEI5	dme:Dmel_CG34221
A2VEJ9	NA
A2VEK1	dme:Dmel_CG34213
A2VEM8	dme:Dmel_CG34236
A2VEQ2	dme:Dmel_CG34274
A2VEQ4	dme:Dmel_CG34287
A2VER2	dme:Dmel_CG42495
A2VES7	NA
A2VEV0	dme:Dmel_CG34302
A2VEV2	dme:Dmel_CG34323
A2VEV6	NA
A2VEW8	dme:Dmel_CG34337
A2VEX9	dme:Dmel_CG34305
A4V0A1	dme:Dmel_CG9131
A4V1K1	NA
A8DT49	dme:Dmel_CG34312
A8DY46	dme:Dmel_CG34211
A8DY49	dme:Dmel_CG34215
A8DY51	dme:Dmel_CG12828
A8DY52	dme:Dmel_CG11112
A8DY55	dme:Dmel_CG34216
A8DY57	dme:Dmel_CG12824
A8DY64	dme:Dmel_CG34431
A8DY71	dme:Dmel_CG34218
A8DY73	dme:Dmel_CG34219
A8DYA0	dme:Dmel_CG34223
A8DYA5	NA
A8DYA9	dme:Dmel_CG34230
A8DYB1	dme:Dmel_CG34231
A8DYB2	dme:Dmel_CG13177
A8DYB4	NA
A8DYB9	dme:Dmel_CG30044
A8DYC6	dme:Dmel_CG34315
A8DYC7	dme:Dmel_CG34235
A8DYD4	dme:Dmel_CG34184
A8DYD6	dme:Dmel_CG34443
A8DYD7	dme:Dmel_CG34444
A8DYD8	dme:Dmel_CG34185
A8DYG6	dme:Dmel_CG34189
A8DYH0	dme:Dmel_CG34190
A8DYH5	dme:Dmel_CG34193
A8DYJ9	dme:Dmel_CG34201
A8DYK0	dme:Dmel_CG34202
A8DYK8	dme:Dmel_CG34203
A8DYL4	dme:Dmel_CG34206
A8DYL6	dme:Dmel_CG34207
A8DYL9	dme:Dmel_CG34208
A8DYM4	dme:Dmel_CG34446
A8DYT6	dme:Dmel_CG15387
A8DYT9	dme:Dmel_CG34314
A8DYU5	dme:Dmel_CG34176
A8DYV0	dme:Dmel_CG34177
A8DYV9	dme:Dmel_CG34180
A8DYW4	dme:Dmel_CG34310
A8DYY2	dme:Dmel_CG34181
